rheobase_sweep_num,thumbnail_sweep_num,vrest,ri,sag,tau,vm_for_sag,f_i_curve_slope,adaptation,latency,avg_isi,upstroke_downstroke_ratio_long_square,peak_v_long_square,peak_t_long_square,trough_v_long_square,trough_t_long_square,fast_trough_v_long_square,fast_trough_t_long_square,slow_trough_v_long_square,slow_trough_t_long_square,threshold_v_long_square,threshold_i_long_square,threshold_t_long_square,upstroke_downstroke_ratio_ramp,peak_v_ramp,peak_t_ramp,trough_v_ramp,trough_t_ramp,fast_trough_v_ramp,fast_trough_t_ramp,slow_trough_v_ramp,slow_trough_t_ramp,threshold_v_ramp,threshold_i_ramp,threshold_t_ramp,upstroke_downstroke_ratio_short_square,peak_v_short_square,peak_t_short_square,trough_v_short_square,trough_t_short_square,fast_trough_v_short_square,fast_trough_t_short_square,slow_trough_v_short_square,slow_trough_t_short_square,threshold_v_short_square,threshold_i_short_square,threshold_t_short_square,ID
11,12,-70.41503991021051,161.4062786102295,0.20937711000442505,12.440069124260384,-92.28125,0.21250004132589256,0.011147083505424588,0.016759999999999886,40.92521739130435,2.7859967796349348,11.875000953674316,0.5324199999999999,-50.468753814697266,0.5425599999999999,-47.000003814697266,0.53494,-50.468753814697266,0.5425599999999999,-36.500003814697266,160,0.5319,3.820863402406491,20.312501907348633,7.5132,-57.062503814697266,7.52418,-55.500003814697266,7.518960000000001,-57.062503814697266,7.52418,-39.593753814697266,175.375,7.51254,2.267599808090776,16.382814407348633,0.50328,-71.5078125,0.7754800000000001,-55.578128814697266,0.50518,,,-44.859375,520.0,0.502885,sub-699347627_ses-700277943_icephys.nwb
10,12,-60.15803871154785,191.25007092952728,0.04432306066155434,14.992643657050822,-84.15625,0.030714285714285736,0.19220437966769413,0.024939999999999962,102.56750000000001,2.9499926404570433,41.750003814697266,0.5826,-36.343753814697266,0.58436,-36.156253814697266,0.5842,,,-28.875,50,0.58216,2.499956769538495,39.75,2.3448700000000002,-38.890625,2.38524,-36.390625,2.34657,-38.890625,2.38524,-28.25,46.1875,2.34432,3.073264192409409,42.0,0.5034299999999999,-60.61979675292969,1.1782333333333332,-44.15104293823242,0.5053266666666666,,,-35.56770706176758,360.0,0.5030233333333334,sub-699347648_ses-700341339_icephys.nwb
11,12,-70.06650612571023,199.06237721443176,0.1440422385931015,11.165978729766092,-92.65625762939453,0.16601562499999992,0.5553556915442297,0.011619999999999964,204.60000000000002,2.261164931897864,21.625001907348633,0.57656,-41.8125,0.57806,-41.71875,0.57792,,,-32.500003814697266,140,0.5761399999999999,2.349946578585484,24.5625,6.72207,-41.6875,6.72366,-41.515628814697266,6.723509999999999,,,-34.84375,155.625,6.72162,2.1984983766553072,31.35714394705636,0.50338,-70.95088958740234,1.2357085714285714,-48.59821319580078,0.5045114285714286,,,-38.125,460.0,0.5030485714285714,sub-699347648_ses-700357424_icephys.nwb
11,12,-73.80525415593928,205.00002801418304,0.04697944596409798,10.707332455168743,-96.8125,0.23409090909090924,0.03197522326233569,0.01974000000000009,95.12999999999998,3.1927942640027958,30.593751907348633,0.58674,-43.250003814697266,0.6365799999999999,-39.0,0.5885199999999999,-43.250003814697266,0.6365799999999999,-30.625,100,0.58626,2.9237086636421603,31.953125,5.2042,-38.578125,5.259270000000001,-36.390625,5.20619,-38.578125,5.259270000000001,-27.671875,117.6875,5.20368,2.889328650788737,30.3359375,0.50349,-73.6015625,1.09372,-53.6953125,0.5073449999999999,,,-34.7421875,460.0,0.50306,sub-699347648_ses-700390226_icephys.nwb
12,13,-60.18507385253906,294.06261444091797,0.09882802516222,20.522804797496413,-96.65625762939453,-0.02354132919631125,0.026282300879316097,0.013740000000000085,43.700909090909086,4.226162090213898,20.687501907348633,0.5609200000000001,-43.031253814697266,0.5751999999999999,-39.40625,0.5634999999999999,,,-31.5,40,0.56046,4.652053836833282,30.40625,2.3640333333333334,-44.32291793823242,2.3777,-40.57291793823242,2.36728,-44.32291920979818,2.3777,-30.375,46.66666793823242,2.363566666666667,3.4759171796039494,30.415178298950195,0.5033942857142858,-59.888397216796875,1.1709514285714289,-46.37053680419922,0.5055571428571428,,,-38.28125217982701,239.99998474121094,0.5030228571428571,sub-699347648_ses-700413501_icephys.nwb
12,13,-64.25164455837674,277.8124511241913,0.06772304326295853,20.597609897831905,-96.5,0.06999998904636894,0.017860514703724316,0.019020000000000037,40.715833333333336,3.5734228038947067,14.9375,0.64968,-49.093753814697266,0.65872,-47.281253814697266,0.6524000000000001,-49.093753814697266,0.65872,-37.34375,40,0.6492199999999999,3.4109941946015625,14.375,1.9369,-49.906253814697266,1.9481000000000002,-47.500003814697266,1.9394399999999998,-49.906253814697266,1.9481000000000002,-37.062503814697266,36.0,1.93642,3.1389205496686094,18.406251907348633,0.5023199999999999,-64.625,1.18164,-52.25,0.50444,,,-42.125,400.0,0.50194,sub-699347648_ses-700413541_icephys.nwb
11,12,-68.03942362467448,237.65608668327332,0.2587955892086029,11.552733680370427,-95.18750762939453,0.12357142857142851,0.02717665346181338,0.005220000000000002,7.44363636363636,2.0961782442284513,24.500001907348633,0.5076400000000001,-51.906253814697266,0.50878,-51.84375,0.5086999999999999,,,-40.53125,180,0.5072399999999999,1.8442014003019367,8.15625,9.7922,-46.468753814697266,9.7943,-46.375003814697266,9.794179999999999,,,-32.093753814697266,232.375,9.79164,2.1810525150063502,24.218751907348633,0.5022,-69.28125,1.3506,-50.25,0.5030399999999999,,,-43.656253814697266,499.9999694824219,0.50186,sub-699347648_ses-700420769_icephys.nwb
11,12,-72.88758511013455,110.93734204769135,0.07227857410907745,11.196494778474703,-85.5,0.1257142857142858,0.03726507658321656,0.009239999999999915,64.48666666666666,3.6778083994007833,41.0,0.51248,-42.562503814697266,0.5271600000000001,-41.40625,0.51396,-42.562503814697266,0.5271600000000001,-43.0625,280,0.51204,3.86844321280595,40.875003814697266,10.141399999999999,-45.968753814697266,10.154839999999998,-40.53125,10.14346,-45.968753814697266,10.154839999999998,-33.03125,241.12501525878906,10.140939999999999,3.6434271927082995,41.656253814697266,0.5026999999999999,-73.43750762939453,0.6658999999999999,-45.71875,0.5043599999999999,,,-42.59375,800.0,0.5022800000000001,sub-699347648_ses-700455325_icephys.nwb
11,12,-74.5180418226454,192.96886026859283,0.05739022418856621,13.17957409817378,-97.90625762939453,0.11571429455037037,0.18091572100023157,0.019320000000000004,102.56000000000002,3.693333840775354,40.5,0.5618399999999999,-43.500003814697266,0.5642799999999999,-43.15625,0.56386,,,-35.531253814697266,80,0.5613999999999999,3.275362760491864,40.656253814697266,3.67136,-45.78125,3.69264,-42.5,3.67326,-45.78125,3.69264,-35.09375,79.375,3.6708800000000004,3.7111029808734814,41.687503814697266,0.5025599999999999,-75.25000762939453,0.94292,-53.28125,0.50484,,,-44.96875,600.0,0.5021800000000001,sub-699347648_ses-700470325_icephys.nwb
12,15,-53.372252244215744,361.56249046325684,0.02763860672712326,46.85756025871559,-98.59375762939453,0.06357142857142856,0.07859641416120085,0.009700000000000042,98.56400000000001,2.133842380330691,26.40625,0.57572,-54.437503814697266,0.5775399999999999,-54.281253814697266,0.57742,,,-39.5,10,0.5751200000000001,1.4363386597106347,21.375,2.63934,-56.750003814697266,2.64127,-56.671878814697266,2.64119,,,-36.171875,53.5,2.6382,2.164302997117017,31.24375343322754,0.5038199999999999,-58.881256103515625,0.5057839999999999,-58.70624923706055,0.5055479999999999,,,-46.01250457763672,119.99999237060547,0.5032439999999999,sub-699347678_ses-700657825_icephys.nwb
10,12,-67.07154922485351,246.56249582767487,0.03263531252741814,24.79324197326548,-96.0,0.056428571428571446,0.0686516434045931,0.042059999999999986,185.70799999999997,2.319690857184333,27.656251907348633,0.6144399999999999,-52.09375,0.61612,-51.906253814697266,0.6158600000000001,,,-35.218753814697266,50,0.61402,2.140799255095851,25.609376907348633,3.34002,-49.796878814697266,3.34168,-49.625003814697266,3.34147,-48.96875,3.4743,-31.500003814697266,71.0625,3.3395799999999998,1.910255924993864,18.840625762939453,0.5034699999999999,-67.40625305175782,1.1538819999999999,-56.40937423706055,0.504904,,,-33.681251525878906,560.0,0.50312,sub-699347678_ses-700661473_icephys.nwb
11,13,-60.14836665562221,297.3438501358032,0.06826920062303543,49.40741435011329,-96.78125,0.09642857060140489,0.13331794616205045,0.04509999999999992,179.14400000000003,2.897578647029393,43.21875,0.7323999999999999,-52.625003814697266,0.73438,-52.468753814697266,0.73428,,,-33.5625,20,0.7318800000000001,1.9267777063786635,30.421876907348633,3.7153,-49.234378814697266,3.71745,-49.125,3.71735,,,-27.218751907348633,80.375,3.71449,2.7693012652575395,39.76041793823242,0.5039399999999999,-60.70833969116211,1.1921533333333334,-56.71875,0.5058199999999999,,,-41.57291793823242,420.0,0.50348,sub-699347678_ses-700673906_icephys.nwb
11,12,-60.406512173739344,231.5625250339508,0.07908952236175537,31.147812619230752,-87.90625762939453,0.011637931323646752,,0.014399999999999968,56.18000000000012,2.8919478619849674,43.125003814697266,0.52966,-53.500003814697266,0.5313999999999999,-53.468753814697266,0.53136,,,-37.750003814697266,90,0.52922,,,,,,,,,,,,,2.498193816155335,41.0,0.5034399999999999,-62.156253814697266,0.5621799999999999,-56.687503814697266,0.5050999999999999,,,-43.21875,400.0,0.50302,sub-699347678_ses-700729786_icephys.nwb
12,13,-66.28985665061258,144.3749964237213,0.2526474893093109,19.048722845661942,-85.53125762939453,0.2907142857142858,0.041922847420433715,0.028159999999999963,67.30181818181819,1.8426817185546975,40.84375,0.59636,-54.187503814697266,0.5972999999999999,-54.062503814697266,0.5972,-53.03125,0.60734,-36.250003814697266,110,0.59602,1.6725876348719042,39.40625,6.9029,-52.531253814697266,6.9039,-52.375003814697266,6.90378,,,-29.937501907348633,160.125,6.90254,1.842474928873571,42.640625,0.5034799999999999,-66.875,0.71092,-56.796878814697266,0.50436,,,-41.84375,610.0,0.50315,sub-699357433_ses-702027391_icephys.nwb
11,12,-72.53841171264648,185.7810914516449,0.2614225447177887,18.49796747556305,-97.06250762939453,0.3100000000000002,0.029091843006412016,0.03601999999999994,60.024,2.1898893394029026,31.0625,0.59484,-64.46875762939453,0.5966,-64.09375,0.59632,,,-41.031253814697266,100,0.5943799999999999,1.6087531723069248,29.937501907348633,8.682419999999999,-57.53125,8.68412,-57.328128814697266,8.6839,,,-30.609376907348633,204.625,8.681899999999999,1.8866839020894948,29.856250762939453,0.503528,-72.48750305175781,1.006964,-62.67499923706055,0.50498,,,-40.493751525878906,700.0,0.50312,sub-699357433_ses-702050918_icephys.nwb
12,13,-59.70206206185477,202.96870172023773,0.09445139020681381,14.293439607483934,-85.28125,0.09719999777628448,0.31668624910397597,0.02428000000000008,93.14499999999998,2.380052372263243,23.875001907348633,0.5707800000000001,-45.562503814697266,0.5730999999999999,-45.46875,0.57266,,,-32.46875,80,0.5703400000000001,2.2227054952363536,31.156251907348633,5.25974,-44.65625,5.26154,-44.5,5.26134,,,-28.093751907348633,119.0,5.25928,2.1699808509167005,20.125,0.50366,-60.218753814697266,0.92314,-48.5,0.50562,,,-30.859375,430.0,0.50327,sub-699357433_ses-702061956_icephys.nwb
10,11,-64.11371765136718,145.93765139579773,0.03221019357442856,14.364926939628267,-80.25,0.29680232558139547,0.16408452210450564,0.03269999999999995,46.226666666666716,2.4089803325757786,25.593751907348633,0.58724,-46.03125,0.5891599999999999,-45.6875,0.5888599999999999,,,-33.40625,150,0.58684,1.6834521121945079,26.71875,13.079339999999998,-38.250003814697266,13.081259999999999,-38.125,13.081119999999999,,,-19.46875,314.5,13.0788,2.16647876278128,25.46875063578288,0.5034199999999999,-64.46875,0.95654,-48.42708206176758,0.50554,,,-31.656251907348633,740.0,0.5030666666666667,sub-699357433_ses-702082496_icephys.nwb
11,12,-72.78211517333985,231.0938984155655,0.16092419624328613,14.766105601139591,-99.25,0.3678571737055886,0.015384800305164325,0.026599999999999957,44.310476190476194,2.1392115986020044,20.281251907348633,0.5855999999999999,-60.500003814697266,0.5875999999999999,-60.187503814697266,0.58728,,,-41.40625,80,0.5851599999999999,2.1491611189263224,20.765625,3.66681,-59.718753814697266,3.66875,-59.453128814697266,3.66844,,,-41.078128814697266,79.25,3.66637,1.9513962610150024,17.44444465637207,0.5033866666666666,-73.13888549804688,0.9121155555555556,-63.54167005750868,0.5049488888888889,,,-41.43055725097656,469.9999694824219,0.5030266666666666,sub-699357433_ses-702099849_icephys.nwb
12,13,-59.726463317871094,339.37498927116394,0.051786817610263824,59.261731681174616,-94.125,0.2549999978065489,0.055913650627632976,0.03604000000000007,74.38833333333334,2.71317153798816,42.65625,0.8048599999999999,-50.937503814697266,0.98258,-50.531253814697266,0.8064199999999999,-50.937503814697266,0.98258,-38.90625,20,0.8043,2.6643584376028437,41.078128814697266,1.52618,-50.187503814697266,1.52789,-50.03125,1.52775,,,-39.78125,25.6875,1.5255800000000002,2.7058947194739478,41.625,0.5035099999999999,-60.625003814697266,1.256895,-55.007816314697266,0.505155,,,-42.8515625,430.0,0.502995,sub-700086487_ses-701072667_icephys.nwb
13,14,-54.83895937601725,306.562602519989,0.03440006449818611,33.00410054074318,-88.34375762939453,0.06571428571428575,0.2553917197141721,0.027539999999999898,67.73333333333335,2.2206172463118663,48.0,0.59718,-47.0625,0.59856,-47.000003814697266,0.59846,,,-30.406251907348633,50,0.5967199999999999,0.8003507499350875,18.203125953674316,8.314799999999998,-34.328128814697266,8.31654,-34.234375,8.31643,,,-12.875,195.375,8.31346,2.0130811491848717,45.537498474121094,0.5034439999999999,-54.943748474121094,1.05284,-48.556251525878906,0.5045839999999999,,,-34.36250305175781,450.0,0.503052,sub-700086487_ses-701072969_icephys.nwb
10,11,-62.23705588446723,239.84381556510925,0.08495348691940308,38.93870754043607,-91.00000762939453,0.1528571396146502,0.10333397552627513,0.03373999999999988,117.1175,2.6396813856335015,41.21875,0.59928,-53.562503814697266,0.60128,-53.406253814697266,0.60104,,,-40.34375,59.999996185302734,0.59874,2.4946646061067157,40.000003814697266,2.7933,-52.531253814697266,2.79524,-52.3125,2.795,,,-38.375,57.375,2.79276,2.3129139824425202,34.4375,0.50342,-63.593753814697266,0.6711799999999999,-57.000003814697266,0.50508,,,-42.1875,499.9999694824219,0.5029399999999999,sub-700086487_ses-701073368_icephys.nwb
11,12,-61.0957856611772,190.00014662742615,0.15774118900299072,32.79220748100267,-83.31250762939453,0.1609913813770164,0.05536981524941175,0.05186000000000002,91.26399999999998,3.429786136693116,43.812503814697266,0.6085799999999999,-45.406253814697266,0.6513199999999999,-43.812503814697266,0.61026,-45.406253814697266,0.6513199999999999,-31.1875,80,0.60812,3.043666780821763,44.03125,3.4992400000000004,-47.500003814697266,3.54312,-43.750003814697266,3.5008600000000003,-47.500003814697266,3.54312,-28.843751907348633,75.0,3.49876,3.095563532427796,39.65625,0.50308,-61.281253814697266,1.1531799999999999,-53.312503814697266,0.50498,,,-35.062503814697266,800.0,0.50268,sub-700086487_ses-701075486_icephys.nwb
10,11,-61.82085630628798,249.531090259552,0.03290710225701332,45.5559648157974,-90.3125,0.124999998160771,0.04046902960965193,0.05454000000000003,87.632,2.6389738882319453,31.218751907348633,0.7923199999999999,-47.0625,0.8409800000000001,-44.718753814697266,0.7942,-47.0625,0.8409800000000001,-33.71875,59.999996185302734,0.7918000000000001,2.431638420585502,32.3125,3.29214,-46.25,3.33198,-45.125003814697266,3.29382,-46.25,3.33198,-33.09375,69.875,3.2916,1.9606473437854661,21.34375,0.50372,-62.59375,1.44392,-51.875003814697266,0.50522,,,-35.468753814697266,600.0,0.5033000000000001,sub-700086487_ses-701077433_icephys.nwb
10,11,-79.89145278930664,106.09378665685654,0.04071614891290665,5.847788793270034,-92.21875762939453,0.21250004291535052,0.0050042056511704226,0.050920000000000076,63.232857142857135,3.5981589850816205,14.468750953674316,0.7256400000000001,-58.593753814697266,0.7372799999999999,-54.500003814697266,0.73054,-58.593753814697266,0.7372799999999999,-37.937503814697266,170,0.7251000000000001,3.453560977645058,14.59375,7.51076,-57.625003814697266,7.5224,-52.96875,7.51494,-57.625003814697266,7.5224,-38.656253814697266,175.375,7.510179999999999,2.044090528040919,6.984375476837158,0.50335,-81.09375762939453,0.82339,-69.34375,0.50942,,,-34.5625,790.0,0.50293,sub-700086507_ses-701148353_icephys.nwb
13,16,-67.39237365722656,100.15613585710526,0.03396705165505409,6.336786640781358,-78.28125,0.1689473684210525,-0.008893608202700673,0.06458000000000008,90.462,4.226438181568863,33.375003814697266,0.8348599999999999,-47.281253814697266,0.84396,-45.437503814697266,0.83986,-47.281253814697266,0.84396,-26.84375,260,0.83432,4.328963753919904,34.125,11.485479999999999,-46.25,11.49458,-44.5,11.490879999999999,-46.25,11.49458,-26.4375,274.625,11.48494,2.1443257034680547,34.4375,0.503515,-68.39063262939453,0.685395,-57.84375,0.50873,,,-32.96875,810.0,0.503085,sub-700086507_ses-701152117_icephys.nwb
11,12,-77.15818786621094,83.59367400407791,0.02870825305581093,6.079536586418188,-88.875,0.14668246445497624,0.006053400876788349,0.03994000000000009,87.576,3.4848167721705487,13.531250953674316,1.21926,-58.500003814697266,1.2317799999999999,-55.28125,1.22538,,,-37.5,190,1.21866,3.211422404680885,8.453125953674316,7.61167,-57.0625,7.6239099999999995,-54.046875,7.61759,-57.06250190734863,7.6239099999999995,-36.65625,177.8125,7.61101,2.1364115985147794,6.807291905085246,0.5033766666666667,-77.90104420979817,0.7629733333333334,-68.75521087646484,0.5105033333333333,,,-33.43750190734863,750.0,0.5029133333333333,sub-700086507_ses-701155178_icephys.nwb
11,12,-70.00584920247395,119.68764662742615,0.012398332357406616,7.137447300872514,-83.34375,0.25806450404849507,0.004368374903776995,0.011120000000000019,40.82416666666666,3.0691138640501023,30.656251907348633,0.5272999999999999,-56.375003814697266,0.5321799999999999,-55.093753814697266,0.5289599999999999,-56.375003814697266,0.5321799999999999,-43.031253814697266,200,0.5268999999999999,2.854475587837073,23.000001907348633,10.283999999999999,-56.250003814697266,10.291319999999999,-54.0,10.28618,-56.250003814697266,10.291319999999999,-41.031253814697266,244.62498474121094,10.283479999999999,2.5860342958994558,30.718751907348633,0.50352,-71.46875762939453,0.7192399999999999,-59.843753814697266,0.5053000000000001,,,-44.875003814697266,509.9999694824219,0.5031399999999999,sub-700086507_ses-701163502_icephys.nwb
12,13,-65.16072810779919,300.93738436698914,0.03652109205722809,33.7507380474619,-100.56250762939453,0.07571428681198415,-0.00399680255794877,0.013740000000000085,25.019999999999932,2.0039058670060057,20.406251907348633,0.5566599999999999,-64.03125,0.5583199999999999,-63.84375,0.5581400000000001,,,-44.5,40,0.5562,,,,,,,,,,,,,2.0065652908744536,24.914062976837158,0.50356,-66.8671875,0.6660299999999999,-66.15625,0.504945,,,-48.109378814697266,270.0,0.5031300000000001,sub-700086520_ses-701605740_icephys.nwb
13,14,-61.098327289928086,370.78121304512024,0.020206177607178688,38.57708114028388,-99.09375762939453,0.032857142857142876,,0.05225999999999997,38.31999999999991,2.583357494193001,39.687503814697266,0.6414599999999999,-49.812503814697266,0.64314,-49.593753814697266,0.643,,,-27.843751907348633,50,0.641,1.1903398219212593,22.859375,6.3872800000000005,-41.1875,6.38916,-41.125,6.38903,,,-19.3125,147.25,6.38609,2.422434334828939,37.80208206176758,0.50355,-61.49479293823242,0.9830166666666665,-55.05208206176758,0.5050766666666666,,,-34.5625,509.9999694824219,0.5031366666666668,sub-700086520_ses-701630129_icephys.nwb
12,13,-66.82446843927556,300.9375035762787,0.011042414233088493,46.38158969662589,-99.15625,0.1471428584741083,0.05096749006271036,0.056519999999999904,106.85250000000002,2.592817806138353,38.1875,0.74854,-54.687503814697266,0.7503599999999999,-54.656253814697266,0.7502599999999999,-53.812503814697266,0.84152,-39.906253814697266,40,0.7478799999999999,2.276418606524798,32.390625,4.03634,-53.984375,4.038119999999999,-53.937503814697266,4.03805,,,-42.328125,88.4375,4.0354,2.440959304631483,32.19270928700765,0.5030866666666667,-66.82813262939453,1.1037799999999998,-60.14583969116211,0.50473,,,-42.64583206176758,600.0,0.50268,sub-700086520_ses-702124385_icephys.nwb
11,12,-68.68115692138672,72.3438635468483,0.0630522072315216,7.072033041417328,-76.50000762939453,0.15285714285714286,-0.0011341346214028044,0.06342000000000003,86.02999999999999,3.780576142558665,21.9375,1.01104,-52.375003814697266,1.02054,-49.906253814697266,1.01638,-52.375003814697266,1.02054,-29.000001907348633,270,1.01058,3.9779120560423333,18.921875,9.762719999999998,-55.21875,9.772949999999998,-52.578125,9.76794,-55.21875190734863,9.772949999999998,-32.328125,231.625,9.762259999999998,2.5563207794985083,18.762500381469728,0.5033960000000001,-70.26875305175781,0.77526,-60.78125,0.50838,,,-36.13750076293945,949.9999389648438,0.5030479999999999,sub-700086539_ses-701684032_icephys.nwb
13,14,-70.22181625366211,95.15620768070221,0.0033998501021414995,10.15663890926076,-82.71875,0.10428571428571429,0.0007891656534624976,0.07338,134.7133333333333,5.402868435453935,34.093753814697266,1.35046,-53.28125,1.36432,-49.906253814697266,1.35752,,,-30.250001907348633,190,1.34994,5.410973747283236,35.359375,9.676089999999999,-50.078128814697266,9.68854,-46.8125,9.682599999999999,-50.078128814697266,9.68854,-27.640625,229.4375,9.67559,2.423320478573987,14.195313453674316,0.5033999999999998,-66.15234375,0.8594300000000001,-56.43750163487026,0.5106628571428571,,,-40.5078125,1130.0,0.5023150000000001,sub-700086539_ses-701736687_icephys.nwb
11,12,-69.32220993041992,165.62515497207642,0.06230878457427025,13.804635030959654,-88.875,0.18357142857142858,0.22914985528008222,0.024960000000000093,136.9428571428571,4.974798577226588,17.21875,0.59352,-47.156253814697266,0.8268199999999999,-37.1875,0.5965199999999999,,,-36.406253814697266,110,0.5931,5.119037624837747,33.656253814697266,6.32637,-49.875003814697266,6.34682,-41.09375,6.32976,-49.875003814697266,6.34682,-35.390625,145.75,6.32596,3.6427321013036758,19.641826629638672,0.5034569230769231,-69.78125,1.09226,-45.02163637601412,0.5059307692307692,,,-39.685096740722656,550.0,0.50308,sub-700086539_ses-701750678_icephys.nwb
10,11,-79.49364725748698,138.28131556510925,0.05575354024767876,8.755295124988479,-99.00000762939453,0.08357142857142856,0.019490401097750607,0.01083999999999996,33.825,2.7221137918231286,10.500000953674316,0.5180799999999999,-52.09375,0.52058,-51.968753814697266,0.5204,,,-45.15625,140,0.5175000000000001,2.749619442847278,9.437500953674316,7.28626,-52.875,7.29244,-52.0,7.2903,-52.875,7.29244,-39.78125,169.75,7.28544,2.2771800978613372,11.6875,0.5029399999999999,-81.03125762939453,0.93666,-59.375003814697266,0.5061599999999999,,,-45.906253814697266,600.0,0.50234,sub-700086539_ses-701751126_icephys.nwb
11,12,-79.51802825927734,71.0935965180397,0.01865766942501068,6.946607881500737,-87.25,0.7299568965517245,0.002387045149602378,0.00784000000000007,10.68804347826087,1.334846700349828,18.15625,0.5137,-65.28125,0.5145200000000001,-65.03125,0.5144,,,-43.0625,380,0.5134000000000001,1.2460527669733095,10.812500953674316,15.30242,-63.84375,15.303299999999998,-63.656253814697266,15.303239999999999,,,-40.21875,370.1249694824219,15.302059999999999,1.4171799351188146,18.406251907348633,0.50248,-79.15625762939453,0.70018,-68.34375,0.50308,,,-55.875003814697266,800.0,0.5021800000000001,sub-700086553_ses-701140266_icephys.nwb
11,12,-69.89774932861329,230.93752562999725,0.10886131972074509,12.727344093452825,-96.34375762939453,0.5600000468662821,0.016328284717375803,0.019239999999999924,35.87407407407407,1.8583488373507815,25.468751907348633,0.5547199999999999,-58.15625,0.55596,-57.968753814697266,0.55586,,,-40.5,80,0.5543799999999999,1.7779724510132393,22.125,4.39564,-57.031253814697266,4.39708,-56.84375,4.396929999999999,,,-37.671875,97.4375,4.39528,1.7933697563352986,21.299999237060547,0.503312,-71.15625,1.072156,-60.26250457763672,0.504528,,,-41.400001525878906,450.0,0.502976,sub-700086553_ses-701141690_icephys.nwb
10,11,-63.964341481526695,203.59370112419128,0.22392921149730682,21.61326520951946,-87.81250762939453,0.3471428858309385,0.06837960963722559,0.03279999999999994,48.971999999999994,1.7114280498066914,27.3125,0.5668599999999999,-54.656253814697266,0.5680399999999999,-54.5625,0.5679399999999999,,,-35.062503814697266,80,0.5665,1.4637444364828804,24.312501907348633,7.02954,-53.1875,7.03072,-53.093753814697266,7.03066,,,-29.406251907348633,163.25,7.02912,1.757945060047117,29.218751907348633,0.50278,-63.75000762939453,0.8898999999999999,-57.468753814697266,0.5038,,,-41.687503814697266,600.0,0.50244,sub-700086553_ses-701239357_icephys.nwb
12,14,-71.64097239176432,219.6875661611557,0.08930986374616623,13.408994930900032,-101.09375762939453,0.006428571748733498,0.07325350425837099,0.01963999999999988,13.588888888888897,2.6200559228246583,26.5625,0.5934599999999999,-50.031253814697266,0.5948800000000001,-49.84375,0.59476,,,-39.78125,29.999998092651367,0.59308,2.369361796939017,18.203126907348633,2.03939,-72.75000762939453,32.58375,-50.703125,2.0411099999999998,,,-35.34375,38.5625,2.03897,2.519359864381302,33.531253814697266,0.5034,-72.67708587646484,1.1311600000000002,-54.69791793823242,0.5045333333333333,,,-43.84375,310.0,0.50306,sub-701146892_ses-703267232_icephys.nwb
10,11,-60.25927395290799,291.4062440395355,0.04979819431900978,11.625473978950279,-99.375,0.24000000000000007,0.009717500820449239,0.0045999999999999375,31.648387096774194,3.492517768241819,43.125003814697266,0.5469999999999999,-52.656253814697266,0.56918,-50.5625,0.5490599999999999,-52.656253814697266,0.56918,-45.0,10,0.5465199999999999,3.50815240869926,39.875,0.7630333333333331,-55.11458206176758,0.7853866666666667,-51.46875,0.7655533333333332,-55.114585876464844,0.7853866666666667,-46.35416793823242,6.625,0.7625000000000001,3.646218724478885,41.911460876464844,0.5030633333333333,-60.36458206176758,1.2255433333333332,-52.32291793823242,0.5053633333333334,,,-48.22916793823242,80.0,0.5026033333333332,sub-701146892_ses-703271610_icephys.nwb
12,13,-46.716590881347656,260.1562738418579,0.013997292146086693,16.691413952455267,-83.18750762939453,0.050714284817053326,0.08576149841049925,0.018159999999999954,32.56800000000002,3.0095025174024865,46.312503814697266,0.67736,-35.5,0.68024,-35.1875,0.6798,,,-21.625001907348633,20,0.6767799999999999,2.288698344475117,28.6875,1.3440866666666667,-41.77083206176758,1.34748,-41.406253814697266,1.3469466666666665,,,-27.416669845581055,21.125,1.3432933333333335,3.236008526601148,42.368751525878906,0.503652,-47.86249923706055,1.197456,-43.04375457763672,0.50634,,,-30.081253051757812,160.0,0.5031239999999999,sub-701146892_ses-703276873_icephys.nwb
12,13,-66.05826984752308,275.9374976158142,0.20776014029979706,19.970604573611485,-99.15625,0.021445497710820324,0.11028063539035787,0.02082000000000006,12.005714285714271,3.647784144913746,33.0,0.58734,-44.5,0.58918,-44.375003814697266,0.589,,,-39.937503814697266,29.999998092651367,0.5869199999999999,3.6314696562101103,31.625001907348633,1.7005,-43.843753814697266,1.7026,-43.437503814697266,1.7022,,,-38.78125,30.125,1.7000799999999998,3.4044908155120135,31.859378814697266,0.5034,-67.00000762939453,0.96006,-48.15625,0.50495,,,-42.609375,330.0,0.50304,sub-701146892_ses-703288188_icephys.nwb
14,15,-55.79454040527344,287.04044222831726,0.04399222508072853,16.80672150517657,-91.62500762939453,0.19428571177891327,0.023243525976246876,0.019379999999999953,52.43333333333333,4.391746027672755,38.812503814697266,0.55924,-44.218753814697266,0.57334,-35.218753814697266,0.5619399999999999,-44.218753814697266,0.57334,-23.468751907348633,59.999996185302734,0.5587599999999999,4.8372361328250095,38.4375,3.41428,-44.71875254313151,3.4271133333333332,-40.50000254313151,3.419553333333333,-44.71875254313151,3.4271133333333332,-21.82291603088379,72.91666412353516,3.4137533333333336,3.7302350754743094,35.77083969116211,0.50344,-57.35416793823242,0.9088333333333333,-37.66666793823242,0.50728,,,-19.91666603088379,489.9999694824219,0.5030533333333332,sub-701146902_ses-704284004_icephys.nwb
