"","data","Val0","Val1","Val2","ttype","cellnames","gmm_cluster","gmm_cluster.1","col"
"665","Expr",0.0121258379607955,-0.00468139303243463,0.0147746030834361,"Serpinf1","SM-GE91V_S169_E1-50",1,1,"#1B9E77"
"666","Expr",0.00302544867940078,-0.00146335398485727,0.00409899847383297,"Vip","SM-GE91V_S174_E1-50",5,5,"#66A61E"
"667","Expr",0.0137979524243301,-0.00453506221890462,0.0192103960694106,"Vip","SM-GE91V_S158_E1-50",1,1,"#1B9E77"
"668","Expr",-0.0221142627590973,-0.00972052251178406,0.006847878119221,"Pvalb","SM-GE91V_S160_E1-50",2,2,"#D95F02"
"669","Expr",0.0131856951037618,-0.00305203596175254,0.0188334552673426,"Vip","SM-GE936_S005_E1-50",1,1,"#1B9E77"
"670","Expr",0.0129892145441228,-0.00449942491844981,0.015084507705559,"Vip","SM-GE936_S021_E1-50",1,1,"#1B9E77"
"671","Expr",0.0131510384199406,-0.00516525656726161,0.0152659958866531,"Vip","SM-GE936_S023_E1-50",1,1,"#1B9E77"
"672","Expr",-5.88086754204668e-05,0.00955849273213361,-0.00451098623462227,"Sst","SM-GE936_S001_E1-50",3,3,"#7570B3"
"673","Expr",-0.000463175970456883,0.010951233665044,-0.0067799778095024,"Sst","SM-GE936_S002_E1-50",3,3,"#7570B3"
"674","Expr",-0.0223242937941996,-0.0101453306143966,0.00722944636459494,"Pvalb","SM-GE936_S003_E1-50",2,2,"#D95F02"
"675","Expr",-0.00124266791790248,0.0130657099732133,-0.00745666254605491,"Sst","SM-GE936_S004_E1-50",3,3,"#7570B3"
"676","Expr",0.0133151714800007,-0.00407087372847902,0.0186790562597127,"Vip","SM-GE936_S056_E1-50",1,1,"#1B9E77"
"677","Expr",0.0127626637979384,-0.00384195115192691,0.0158978361051722,"Vip","SM-GE936_S048_E1-50",1,1,"#1B9E77"
"678","Expr",0.0100798385110195,0.00126261292552017,0.0106553966918524,"Vip","SM-GE936_S067_E1-50",5,5,"#66A61E"
"679","Expr",0.0122573752524913,-0.00204599312907607,0.0168740047660891,"Vip","SM-GE936_S035_E1-50",1,1,"#1B9E77"
"680","Expr",0.0130548474373471,-0.00378242346550462,0.0171281885759285,"Vip","SM-GE936_S068_E1-50",1,1,"#1B9E77"
"681","Expr",-0.0207630620420152,-0.00935000911326747,0.00631212460868075,"Pvalb","SM-GE936_S050_E1-50",2,2,"#D95F02"
"682","Expr",0.0103814229721576,-0.00341081911948861,0.00709487397038753,"Vip","SM-GE91V_S190_E1-50",5,5,"#66A61E"
"683","Expr",0.0106558042693553,-0.0228593216929372,-0.0245337669042531,"Lamp5","SM-GE936_S064_E1-50",4,4,"#E7298A"
"684","Expr",0.00078504316858381,0.0145856230623721,-0.00698839375687795,"Sst","SM-GE936_S051_E1-50",3,3,"#7570B3"
"685","Expr",0.0115435852662523,-0.0241093867152341,-0.0260606650672827,"Lamp5","SM-GE936_S059_E1-50",4,4,"#E7298A"
"686","Expr",-0.00249767759176168,0.0127760699266491,-0.00770566477572344,"Sst","SM-GE936_S052_E1-50",3,3,"#7570B3"
"687","Expr",0.0109851386574534,-0.02149662191073,-0.0240775700084689,"Lamp5","SM-GE936_S060_E1-50",4,4,"#E7298A"
"688","Expr",0.00130186567749188,0.013807962786629,-0.00562681629381256,"Sst","SM-GE936_S069_E1-50",3,3,"#7570B3"
"689","Expr",-0.0216005898700941,-0.0113152227365749,0.0060541841845765,"Pvalb","SM-GE936_S043_E1-50",2,2,"#D95F02"
"690","Expr",0.0115298315738879,-0.0254927617817076,-0.0287779063837923,"Lamp5","SM-GE936_S039_E1-50",4,4,"#E7298A"
"691","Expr",0.0115767782110085,-0.0252469293238173,-0.0277641512585063,"Lamp5","SM-GE936_S040_E1-50",4,4,"#E7298A"
"692","Expr",-0.0222355180246175,-0.0101915589608921,0.00712433421574497,"Pvalb","SM-GE936_S053_E1-50",2,2,"#D95F02"
"693","Expr",0.0112729037896885,-0.0192264873494131,-0.0158360302643442,"Lamp5","SM-GE936_S054_E1-50",4,4,"#E7298A"
"694","Expr",-0.0215369135318507,-0.00970603702881502,0.00654975121272296,"Pvalb","SM-GE936_S045_E1-50",2,2,"#D95F02"
"695","Expr",-0.0207958583819874,-0.00932750010618295,0.00636238416225541,"Pvalb","SM-GE936_S084_E1-50",2,2,"#D95F02"
"696","Expr",-0.000801329969160085,0.00309480993272773,-0.00410383625688368,"Sst","SM-GE936_S085_E1-50",5,5,"#66A61E"
"697","Expr",0.00641853056238374,-0.00437949626493251,0.00594892416987551,"Serpinf1","SM-GE936_S076_E1-50",5,5,"#66A61E"
"698","Expr",-0.0169584001834031,-0.00410279749608834,0.00315081757129059,"Pvalb","SM-GE936_S087_E1-50",5,5,"#66A61E"
"699","Expr",-0.0227148753329489,-0.0100540719704844,0.00719861473410413,"Pvalb","SM-GE937_S097_E1-50",2,2,"#D95F02"
"700","Expr",-0.00479080206404088,6.67283819614542e-05,-0.00224962076099267,"Sst","SM-GE936_S088_E1-50",5,5,"#66A61E"
"701","Expr",-0.00953528151171891,0.00228957819624794,-0.00228981437034136,"Sst","SM-GE936_S079_E1-50",5,5,"#66A61E"
"702","Expr",0.00180384843290077,0.012644787028798,-0.00489449820138534,"Sst","SM-GE937_S098_E1-50",3,3,"#7570B3"
"703","Expr",-0.00391066758276934,0.00378184213630894,-0.0036273005953637,"Sst","SM-GE936_S080_E1-50",5,5,"#66A61E"
"704","Expr",-4.29434659408944e-05,0.0133196218114463,-0.00706755913235192,"Sst","SM-GE936_S090_E1-50",3,3,"#7570B3"
"705","Expr",-0.0214205944755399,-0.00931214165093211,0.00621811513560232,"Pvalb","SM-GE937_S103_E1-50",2,2,"#D95F02"
"706","Expr",-0.0218358733528011,-0.00948784081495635,0.0065999031777779,"Pvalb","SM-GE937_S104_E1-50",2,2,"#D95F02"
"707","Expr",-0.0223530510232129,-0.0103370407823075,0.00713634307950791,"Pvalb","SM-GE936_S081_E1-50",2,2,"#D95F02"
"708","Expr",-0.00149740107357195,0.0144128209884549,-0.00844372896044233,"Sst","SM-GE937_S111_E1-50",3,3,"#7570B3"
"709","Expr",-0.00231986408481693,0.00125609880331925,-0.0030348971306193,"Pvalb","SM-GE937_S106_E1-50",5,5,"#66A61E"
"710","Expr",0.000811354800277598,0.0131546701356976,-0.00607920868359609,"Sst","SM-GE937_S120_E1-50",3,3,"#7570B3"
"711","Expr",0.0134015981884335,-0.00393025296550007,0.0178384881741543,"Vip","SM-GE937_S115_E1-50",1,1,"#1B9E77"
"712","Expr",-0.00251289980629837,0.00754107955420147,-0.00666722508181682,"Sst","SM-GE937_S122_E1-50",3,3,"#7570B3"
"713","Expr",-0.00477841442147471,0.00643736013844965,-0.0051362960470588,"Sst","SM-GE937_S123_E1-50",5,5,"#66A61E"
"714","Expr",0.0114026191636826,-0.0252761795259253,-0.0280213023175495,"Lamp5","SM-GE937_S118_E1-50",4,4,"#E7298A"
"715","Expr",-0.00166036289833118,0.00802279224654335,-0.00601766026213231,"Sst","SM-GE937_S127_E1-50",3,3,"#7570B3"
"716","Expr",0.000827099379289552,0.00903553024339982,-0.00446877561342383,"Sst","SM-GE937_S173_E1-50",3,3,"#7570B3"
"717","Expr",-0.00195296859750619,0.00992637660367094,-0.00707085792373012,"Sst","SM-GE937_S174_E1-50",3,3,"#7570B3"
"718","Expr",-0.000768626531950101,0.0126850492616807,-0.0078481611540298,"Sst","SM-GE937_S164_E1-50",3,3,"#7570B3"
"719","Expr",-0.00138307461689497,0.0132805742795135,-0.00741957532185177,"Sst","SM-GE937_S175_E1-50",3,3,"#7570B3"
"720","Expr",-0.0207808997086993,-0.00826939292387997,0.00573602471456472,"Pvalb","SM-GE93B_S016_E1-50",2,2,"#D95F02"
"721","Expr",-0.0133492674586567,-0.000568561712968266,0.00106813298099728,"Pvalb","SM-GE93B_S017_E1-50",5,5,"#66A61E"
"722","Expr",-0.0179248424193672,-0.00794310649526924,0.00414363847283359,"Pvalb","SM-GE93B_S019_E1-50",2,2,"#D95F02"
"723","Expr",-0.0215597998382191,-0.0103967214282234,0.00635195150831966,"Pvalb","SM-GE937_S190_E1-50",2,2,"#D95F02"
"724","Expr",-0.00399891347597679,0.0103804806776756,-0.00556070790361591,"Sst","SM-GE93B_S020_E1-50",3,3,"#7570B3"
"725","Expr",-0.0222437189940453,-0.0102397976937839,0.00703421950346142,"Pvalb","SM-GE937_S179_E1-50",2,2,"#D95F02"
"726","Expr",-0.0188524899909646,-0.00854729205290129,0.00518191194219548,"Pvalb","SM-GE937_S180_E1-50",2,2,"#D95F02"
"727","Expr",0.00128345781043358,0.0112965222203271,-0.00539606430968319,"Sst","SM-GE93B_S011_E1-50",3,3,"#7570B3"
"728","Expr",-0.00808735718334417,-0.00359061062288068,0.000406918453900261,"Sst","SM-GE93B_S030_E1-50",5,5,"#66A61E"
"729","Expr",-0.00562731142242982,0.00706139484684317,-0.00454806757093512,"Sst","SM-GE93B_S040_E1-50",3,3,"#7570B3"
"730","Expr",0.0109616754988469,-0.0233763777241507,-0.0238519584052102,"Lamp5","SM-GE93B_S035_E1-50",4,4,"#E7298A"
"731","Expr",0.0104733822586202,-0.02076389345561,-0.0195456281476337,"Lamp5","SM-GE93B_S038_E1-50",4,4,"#E7298A"
"732","Expr",0.0117595025139313,-0.0243110768205582,-0.0246298578298267,"Lamp5","SM-GE93B_S066_E1-50",4,4,"#E7298A"
"733","Expr",0.00309881308989705,0.00974181129288002,-0.00187532107675504,"Sst","SM-GE93B_S072_E1-50",5,5,"#66A61E"
"734","Expr",0.00108732566642928,0.0132902076341303,-0.00537263589571178,"Sst","SM-GE93B_S067_E1-50",3,3,"#7570B3"
"735","Expr",0.000606638143041777,0.012771467805357,-0.00554767922501692,"Sst","SM-GE93B_S088_E1-50",3,3,"#7570B3"
"736","Expr",0.0114644238911056,-0.0246046925839571,-0.0258789851264313,"Lamp5","SM-GE93B_S084_E1-50",4,4,"#E7298A"
"737","Expr",-0.00152793924485682,0.0138014660257317,-0.00811397986325084,"Sst","SM-GE93B_S069_E1-50",3,3,"#7570B3"
"738","Expr",-0.0167075267218797,-0.00313852662221059,0.00274191693348294,"Pvalb","SM-GE93B_S078_E1-50",5,5,"#66A61E"
"739","Expr",0.00955462294073363,-0.0179880446807433,-0.0142456321454403,"Lamp5","SM-GE93B_S070_E1-50",4,4,"#E7298A"
"740","Expr",0.010647770934882,-0.0148362621025024,-0.0081470408193936,"Lamp5","SM-GE93B_S071_E1-50",4,4,"#E7298A"
"741","Expr",-0.0219413478228089,-0.0107449122299148,0.00710341568534202,"Pvalb","SM-GE93B_S090_E1-50",2,2,"#D95F02"
"742","Expr",-0.00531753644343329,0.00929584756210534,-0.00573207244781034,"Sst","SM-GE92Y_S012_E1-50",3,3,"#7570B3"
"743","Expr",-0.00241624960191738,0.0109495566505022,-0.00678247048677069,"Sst","SM-GE93B_S094_E1-50",3,3,"#7570B3"
"744","Expr",0.00115691465021377,0.0115912021618415,-0.0060696401801046,"Sst","SM-GE92Y_S013_E1-50",3,3,"#7570B3"
"745","Expr",0.00012427983993276,0.0130270305679697,-0.00478760151253884,"Sst","SM-GE92Y_S044_E1-50",3,3,"#7570B3"
"746","Expr",-0.020261599945914,-0.00737057339982808,0.00532330537618079,"Pvalb","SM-GE92Y_S014_E1-50",2,2,"#D95F02"
"747","Expr",0.00294678334630867,0.0136104386343685,-0.00371679074567905,"Sst","SM-GE92Y_S045_E1-50",3,3,"#7570B3"
"748","Expr",0.0104208294744872,-0.0251988423797958,-0.0255325017058529,"Lamp5","SM-GE92Y_S046_E1-50",4,4,"#E7298A"
"749","Expr",-0.0232579896133337,-0.010366305553275,0.00746915083257659,"Pvalb","SM-GE92Y_S017_E1-50",2,2,"#D95F02"
"750","Expr",0.0106265283238849,-0.0226879260977453,-0.0238549921037766,"Lamp5","SM-GE92Y_S030_E1-50",4,4,"#E7298A"
"751","Expr",0.00992933352152817,-0.0220174648486523,-0.0218816908634757,"Lamp5","SM-GE92Y_S031_E1-50",4,4,"#E7298A"
"752","Expr",-0.00267451204252033,0.0109773991513303,-0.00687050871095989,"Sst","SM-GE92Y_S065_E1-50",3,3,"#7570B3"
"753","Expr",0.000315207940022249,0.0152189803522591,-0.00757149033647526,"Sst","SM-GE92Y_S066_E1-50",3,3,"#7570B3"
"754","Expr",-0.0206838377023704,-0.00788031174446903,0.00560759142144004,"Pvalb","SM-GE92Y_S069_E1-50",2,2,"#D95F02"
"755","Expr",-0.0203997891263903,-0.0075663389164873,0.00558717805518108,"Pvalb","SM-GE92Y_S054_E1-50",2,2,"#D95F02"
"756","Expr",0.00304121670842566,0.0137973796957787,-0.00343052991608762,"Sst","SM-GE92Y_S070_E1-50",3,3,"#7570B3"
"757","Expr",-0.0176174528918712,-0.00856456418334499,0.00641653600720825,"Pvalb","SM-GE92Y_S055_E1-50",2,2,"#D95F02"
"758","Expr",-0.01412293934679,-0.000438939394169199,0.000248399086693791,"Sst","SM-GE92Y_S056_E1-50",5,5,"#66A61E"
"759","Expr",0.0131075690909245,-0.00439621293259179,0.0180553204220232,"Vip","SM-GE932_S008_E1-50",1,1,"#1B9E77"
"760","Expr",0.0127898328252079,-0.00177823312987836,0.0168610419375255,"Vip","SM-GE932_S016_E1-50",1,1,"#1B9E77"
"761","Expr",0.00817938597153923,-0.00169982817167373,0.00913202689119928,"Vip","SM-GE932_S002_E1-50",5,5,"#66A61E"
"762","Expr",0.0133644990812466,-0.00360891493846084,0.0187472857333031,"Vip","SM-GE932_S009_E1-50",1,1,"#1B9E77"
"763","Expr",0.0102417505143736,-0.000552623160388562,0.0097150125068214,"Vip","SM-GE932_S003_E1-50",5,5,"#66A61E"
"764","Expr",0.0104666844012759,-0.0182179066276624,-0.0167879075970568,"Lamp5","SM-GE932_S017_E1-50",4,4,"#E7298A"
"765","Expr",-0.00189496583388621,0.011735715563902,-0.00732118877744831,"Sst","SM-GE932_S010_E1-50",3,3,"#7570B3"
"766","Expr",0.0116169276813713,-0.0223908792249252,-0.0229542141096598,"Lamp5","SM-GE932_S018_E1-50",4,4,"#E7298A"
"767","Expr",0.0115686573843222,-0.0253924478232068,-0.0279147254764559,"Lamp5","SM-GE932_S011_E1-50",4,4,"#E7298A"
"768","Expr",-0.0226964647003601,-0.0104059770367474,0.00727389068221448,"Pvalb","SM-GE932_S012_E1-50",2,2,"#D95F02"
"769","Expr",0.0101736132163616,0.000541158543433576,0.0116611589053289,"Vip","SM-GE932_S006_E1-50",5,5,"#66A61E"
"770","Expr",-0.0228454867068149,-0.0109115097368585,0.00722725407756397,"Pvalb","SM-GE932_S013_E1-50",2,2,"#D95F02"
"771","Expr",-0.0225946159659468,-0.0101660870809816,0.00714559715616761,"Pvalb","SM-GE932_S007_E1-50",2,2,"#D95F02"
"772","Expr",-0.00189877243941054,0.0126822546516114,-0.0068077184933911,"Sst","SM-GE932_S021_E1-50",3,3,"#7570B3"
"773","Expr",0.000202645026792038,0.014264051399939,-0.00705464071808138,"Sst","SM-GE932_S035_E1-50",3,3,"#7570B3"
"774","Expr",-0.000486411628438503,0.00929476958144127,-0.00594710503814132,"Sst","SM-GE932_S022_E1-50",3,3,"#7570B3"
"775","Expr",3.14925041922247e-05,0.0137249912445626,-0.00732311929859245,"Sst","SM-GE932_S036_E1-50",3,3,"#7570B3"
"776","Expr",0.0129763837411176,-0.00312090458026029,0.0179837493094316,"Vip","SM-GE932_S028_E1-50",1,1,"#1B9E77"
"777","Expr",0.0127108637264476,-0.00389313244892927,0.0173203940441994,"Vip","SM-GE932_S024_E1-50",1,1,"#1B9E77"
"778","Expr",0.00439014800095127,0.0138661980421748,-0.00194072223103186,"Sst","SM-GE932_S029_E1-50",3,3,"#7570B3"
"779","Expr",0.0108413812941997,-0.0241005068073668,-0.025866858103848,"Lamp5","SM-GE932_S037_E1-50",4,4,"#E7298A"
"780","Expr",0.0128411191788319,-0.00352227428117442,0.0167162764386063,"Vip","SM-GE932_S025_E1-50",1,1,"#1B9E77"
"781","Expr",0.0103713983286695,-0.0225513477743924,-0.0235832665606803,"Lamp5","SM-GE932_S031_E1-50",4,4,"#E7298A"
"782","Expr",-0.001373763888052,0.0138710455463252,-0.00854522737714596,"Sst","SM-GE932_S032_E1-50",3,3,"#7570B3"
"783","Expr",0.00302411549345996,0.0135887797138192,-0.00418003225947718,"Sst","SM-GE932_S033_E1-50",3,3,"#7570B3"
"784","Expr",0.00973078713826629,-0.0190377539115885,-0.0165106813479079,"Lamp5","SM-GE932_S034_E1-50",4,4,"#E7298A"
"785","Expr",-0.00392094167388646,0.0111899172892547,-0.00735411371341606,"Sst","SM-GE932_S051_E1-50",3,3,"#7570B3"
"786","Expr",-0.0189296404649557,-0.00515983966920589,0.00409482596296409,"Pvalb","SM-GE932_S052_E1-50",5,5,"#66A61E"
"787","Expr",-0.000752387164679736,0.0150149776664694,-0.00856859438229172,"Sst","SM-GE932_S053_E1-50",3,3,"#7570B3"
"788","Expr",0.0102921511241565,-0.000645119723774656,0.0123627725301612,"Vip","SM-GE932_S064_E1-50",5,5,"#66A61E"
"789","Expr",-0.000694792186194087,0.00760529438973111,-0.0054126122441691,"Sst","SM-GE932_S070_E1-50",3,3,"#7570B3"
"790","Expr",-0.0223441103839935,-0.0102525748317157,0.00696254519563761,"Pvalb","SM-GE932_S055_E1-50",2,2,"#D95F02"
"791","Expr",0.0114436324152775,-7.69217301108358e-05,0.0151793814931179,"Vip","SM-GE932_S039_E1-50",1,1,"#1B9E77"
"792","Expr",0.0138253625204843,-0.00469200066605719,0.0183027181706839,"Vip","SM-GE932_S072_E1-50",1,1,"#1B9E77"
"793","Expr",0.0100248363003079,-0.00317972596888632,0.0117583860000117,"Vip","SM-GE932_S073_E1-50",5,5,"#66A61E"
"794","Expr",-0.022327024678427,-0.0103248425114414,0.00728366633502654,"Pvalb","SM-GE932_S066_E1-50",2,2,"#D95F02"
"795","Expr",-0.0205386872866624,-0.00902179383820906,0.00582776181054589,"Pvalb","SM-GE932_S057_E1-50",2,2,"#D95F02"
"796","Expr",-0.0226903144387679,-0.0104335321383859,0.00731483390200901,"Pvalb","SM-GE932_S058_E1-50",2,2,"#D95F02"
"797","Expr",-0.0235543054859851,-0.0110036653380601,0.00788773615619508,"Pvalb","SM-GE932_S074_E1-50",2,2,"#D95F02"
"798","Expr",-0.0212088352928582,-0.0094267483677143,0.00620397309150422,"Pvalb","SM-GE932_S050_E1-50",2,2,"#D95F02"
"799","Expr",-0.0151617981037931,-0.0077922292275631,0.00379708376699087,"Pvalb","SM-GE932_S075_E1-50",5,5,"#66A61E"
"800","Expr",-0.0218182439699181,-0.00946860854856504,0.00660440209734682,"Pvalb","SM-GE932_S076_E1-50",2,2,"#D95F02"
"801","Expr",-0.0223396019439738,-0.00981528380778924,0.00686632418253724,"Pvalb","SM-GE932_S077_E1-50",2,2,"#D95F02"
"802","Expr",-0.00141287399479518,0.0141740410125484,-0.00861796203914208,"Sst","SM-GE932_S092_E1-50",3,3,"#7570B3"
"803","Expr",-0.00015677205253082,0.010913601917508,-0.00625308879454463,"Sst","SM-GE92K_S099_E1-50",3,3,"#7570B3"
"804","Expr",0.00017804663828909,0.0141130569255594,-0.00729693331914405,"Sst","SM-GE932_S093_E1-50",3,3,"#7570B3"
"805","Expr",-0.00424492138383316,0.0101675097281399,-0.00627018116191454,"Sst","SM-GE932_S095_E1-50",3,3,"#7570B3"
"806","Expr",0.00196641835331276,0.0129788118152904,-0.00475480721523914,"Sst","SM-GE92K_S100_E1-50",3,3,"#7570B3"
"807","Expr",0.000119230331803772,0.0135240434428496,-0.00670041001361589,"Sst","SM-GE932_S094_E1-50",3,3,"#7570B3"
"808","Expr",-0.00454470123105894,0.00957215214522138,-0.00598018615972802,"Sst","SM-GE92K_S101_E1-50",3,3,"#7570B3"
"809","Expr",0.00949654262748303,-0.00586282968433719,0.0103040547283111,"Vip","SM-GE932_S085_E1-50",5,5,"#66A61E"
"810","Expr",0.0132231769988258,-0.00203390186064342,0.0187548661168663,"Vip","SM-GE932_S086_E1-50",1,1,"#1B9E77"
"811","Expr",0.0128607030050819,-0.00316620291346792,0.0176178878553036,"Vip","SM-GE932_S078_E1-50",1,1,"#1B9E77"
"812","Expr",0.0134564025456722,-0.00516367548239595,0.0170084406832896,"Vip","SM-GE92K_S103_E1-50",1,1,"#1B9E77"
"813","Expr",0.0124439215162122,-0.00510712945509329,0.0122824697173043,"Vip","SM-GE92K_S104_E1-50",1,1,"#1B9E77"
"814","Expr",0.00988995505863798,-0.000551682185343377,0.013770284963473,"Vip","SM-GE92K_S110_E1-50",5,5,"#66A61E"
"815","Expr",-0.00256876592297197,0.0129444182730455,-0.00767311784758717,"Sst","SM-GE92K_S123_E1-50",3,3,"#7570B3"
"816","Expr",0.0138424891397229,-0.00448973223872979,0.0184508240286186,"Vip","SM-GE92K_S117_E1-50",1,1,"#1B9E77"
"817","Expr",0.0106840232112786,-0.00342027654284157,0.0118645030497322,"Vip","SM-GE92K_S111_E1-50",5,5,"#66A61E"
"818","Expr",0.0132483674642692,-0.00257662302002179,0.0192082187863952,"Vip","SM-GE92K_S118_E1-50",1,1,"#1B9E77"
"819","Expr",0.0126787668658712,-0.00619449568773205,0.0130717094882939,"Vip","SM-GE92K_S140_E1-50",1,1,"#1B9E77"
"820","Expr",0.0139508143687745,-0.00386554118665851,0.0172913898654583,"Vip","SM-GE92K_S112_E1-50",1,1,"#1B9E77"
"821","Expr",-0.0213199089315637,-0.00836460114558221,0.00617996665788902,"Pvalb","SM-GE92K_S128_E1-50",2,2,"#D95F02"
"822","Expr",-0.0194746028140176,-0.00669360045084135,0.00480280274180817,"Pvalb","SM-GE92K_S137_E1-50",5,5,"#66A61E"
"823","Expr",-0.0136599380120629,2.92615945518955e-05,0.00113407828754091,"Pvalb","SM-GE92K_S113_E1-50",5,5,"#66A61E"
"824","Expr",-0.0136565602746529,0.000295466953721101,0.000862889398467194,"Pvalb","SM-GE92K_S143_E1-50",5,5,"#66A61E"
"825","Expr",0.0139263366690846,-0.00320734107259187,0.0204167435019262,"Vip","SM-GE92K_S157_E1-50",1,1,"#1B9E77"
"826","Expr",0.0136195269267753,-0.00474964655388402,0.0183346492684618,"Vip","SM-GE92K_S149_E1-50",1,1,"#1B9E77"
"827","Expr",0.0131596055516096,-0.00395108773353054,0.0175867963207324,"Vip","SM-GE92K_S151_E1-50",1,1,"#1B9E77"
"828","Expr",0.0135162453429309,-0.00324541464906563,0.0170986779763485,"Vip","SM-GE92K_S161_E1-50",1,1,"#1B9E77"
"829","Expr",0.0105054082835712,-0.000585463355770954,0.0128662990859405,"Vip","SM-GE92K_S162_E1-50",5,5,"#66A61E"
"830","Expr",0.0136477620718765,-0.0035702063216105,0.0191002241957205,"Vip","SM-GE92K_S163_E1-50",1,1,"#1B9E77"
"831","Expr",0.0120348661251895,-0.00197568364272558,0.0157476603732321,"Vip","SM-GE92K_S155_E1-50",1,1,"#1B9E77"
"832","Expr",0.0130358194668771,-0.00346750731707054,0.0167815240725444,"Vip","SM-GE92K_S167_E1-50",1,1,"#1B9E77"
"833","Expr",0.00818196079111254,0.0032588902846977,0.00859913735179397,"Vip","SM-GE92K_S186_E1-50",5,5,"#66A61E"
"834","Expr",0.0134944244664818,-0.00385848459468224,0.0189245419956335,"Vip","SM-GE92K_S187_E1-50",1,1,"#1B9E77"
"835","Expr",0.0127749991499664,-0.00310415944252611,0.0180022700161214,"Vip","SM-GE92K_S188_E1-50",1,1,"#1B9E77"
"836","Expr",0.000260204546104468,0.0157067370752982,-0.00805741978858383,"Sst","SM-GE92A_S011_E1-50",3,3,"#7570B3"
"837","Expr",-0.00109422257891886,0.0132355355544114,-0.00834742887319406,"Sst","SM-GE92A_S049_E1-50",3,3,"#7570B3"
"838","Expr",0.00255641467152895,0.0128752673026985,-0.00392936453634679,"Sst","SM-GE92A_S058_E1-50",3,3,"#7570B3"
"839","Expr",0.00013255068306197,0.0138716896573595,-0.00705214249456867,"Sst","SM-GE92A_S059_E1-50",3,3,"#7570B3"
"840","Expr",-0.000796100369883342,0.0126622889047401,-0.0069042090864307,"Sst","SM-GE92A_S060_E1-50",3,3,"#7570B3"
"841","Expr",-0.00294338811838074,0.00986310863970558,-0.00522352827125991,"Sst","SM-GE92A_S051_E1-50",3,3,"#7570B3"
"842","Expr",0.0131170104680983,-0.0031736364299838,0.0180966021342126,"Vip","SM-GE92A_S054_E1-50",1,1,"#1B9E77"
"843","Expr",0.013986242633663,-0.0048393583252161,0.0179137404791483,"Vip","SM-GE92A_S057_E1-50",1,1,"#1B9E77"
"844","Expr",0.010345188881214,-0.00343168787961855,0.00512373986270638,"Sncg","SM-GE92A_S065_E1-50",5,5,"#66A61E"
"845","Expr",-0.0201012716835362,-0.00884647805974208,0.00487843753553954,"Pvalb","SM-GE92A_S069_E1-50",2,2,"#D95F02"
"846","Expr",-0.0201992378593555,-0.0102048202370393,0.0058094526249942,"Pvalb","SM-GE92A_S070_E1-50",2,2,"#D95F02"
"847","Expr",-0.0186359289260859,-0.00838485533667764,0.00515628491884478,"Pvalb","SM-GE92A_S072_E1-50",2,2,"#D95F02"
"848","Expr",-0.0208773105455131,-0.008063332789467,0.00579105780906043,"Pvalb","SM-GE92A_S081_E1-50",2,2,"#D95F02"
"849","Expr",-0.00417933428912838,0.0117359973471231,-0.00755441687154065,"Sst","SM-GE92A_S092_E1-50",3,3,"#7570B3"
"850","Expr",-0.0136388558756845,-0.00691283293484191,0.00292759603164337,"Pvalb","SM-GE92A_S082_E1-50",5,5,"#66A61E"
"851","Expr",-0.017712306797288,-0.00472221988331588,0.00339392350843963,"Pvalb","SM-GE92A_S093_E1-50",5,5,"#66A61E"
"852","Expr",-0.0226306036405282,-0.0102276902164925,0.00752738550943308,"Pvalb","SM-GE8X4_S113_E1-50",2,2,"#D95F02"
"853","Expr",-0.0229433667518253,-0.0110772075829821,0.00712315557664114,"Pvalb","SM-GE8X4_S110_E1-50",2,2,"#D95F02"
"854","Expr",-0.0214409205118669,-0.0104395809085926,0.00712301287007676,"Pvalb","SM-GE92A_S085_E1-50",2,2,"#D95F02"
"855","Expr",-0.0209695640375605,-0.00907659684774429,0.0060426402959998,"Pvalb","SM-GE8X4_S115_E1-50",2,2,"#D95F02"
"856","Expr",0.0118520095857046,-0.0260010938003721,-0.0290153825525942,"Lamp5","SM-GE8X4_S103_E1-50",4,4,"#E7298A"
"857","Expr",0.0132081388321929,-0.00452282566401968,0.0175806862587931,"Vip","SM-GE92A_S086_E1-50",1,1,"#1B9E77"
"858","Expr",-0.0240286725568647,-0.011484297161679,0.00831475669336693,"Pvalb","SM-GE92A_S095_E1-50",2,2,"#D95F02"
"859","Expr",0.00966048319749362,-0.00389583654553604,0.0111466489434104,"Vip","SM-GE92A_S087_E1-50",5,5,"#66A61E"
"860","Expr",-0.0220616986345061,-0.0102372409543035,0.00667406738622702,"Pvalb","SM-GE8X4_S105_E1-50",2,2,"#D95F02"
"861","Expr",-0.0203927529980249,-0.010158937108851,0.00601406415890293,"Pvalb","SM-GE92A_S096_E1-50",2,2,"#D95F02"
"862","Expr",-0.0222162438555876,-0.0102126261531772,0.00689639804148584,"Pvalb","SM-GE8X4_S116_E1-50",2,2,"#D95F02"
"863","Expr",0.0130925794350998,-0.00351173051300259,0.0182066015536824,"Vip","SM-GE92A_S088_E1-50",1,1,"#1B9E77"
"864","Expr",-0.0217180435483322,-0.00960717695159283,0.0066306104368359,"Pvalb","SM-GE8X4_S117_E1-50",2,2,"#D95F02"
"865","Expr",0.0135074913109926,-0.00421666712869275,0.0195448702514829,"Vip","SM-GE8X4_S111_E1-50",1,1,"#1B9E77"
