"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
2.19401159104358e-08,0.33479528586244,0.82,0.618,2.82149890608204e-05,"Cluster 3","Zyg11b"
2.67924354937279e-08,0.476667363524705,0.481,0.291,3.44550720449341e-05,"Cluster 3","Nipal2"
2.68681397066024e-08,0.278536884447248,0.905,0.74,3.45524276626906e-05,"Cluster 3","Epb41l1"
2.81159289695465e-08,0.26950608375997,0.899,0.723,3.61570846548368e-05,"Cluster 3","Robo2"
3.04389740376749e-08,0.341118817576822,0.693,0.497,3.91445206124499e-05,"Cluster 3","Kcnq3"
3.30704457184597e-08,0.291591822268903,0.91,0.805,4.25285931939392e-05,"Cluster 3","Ndufv1"
3.38015430645411e-08,0.253079088348001,0.942,0.865,4.34687843809998e-05,"Cluster 3","Eif4g2"
3.92685646245835e-08,0.369178896766303,0.73,0.55,5.04993741072144e-05,"Cluster 3","Blcap"
4.08545712284406e-08,0.326181121455106,0.81,0.613,5.25389785997746e-05,"Cluster 3","Lrp8"
4.69649615027631e-08,0.550387303878626,0.46,0.292,6.03969404925533e-05,"Cluster 3","Slco3a1"
5.62907131189144e-08,0.29949713541722,0.81,0.606,7.23898570709239e-05,"Cluster 3","Fut9"
8.06032274357487e-08,0.276801473124215,0.862,0.734,0.000103655750482373,"Cluster 3","Rabgap1"
8.141100148477e-08,0.310352551387195,0.683,0.491,0.000104694547909414,"Cluster 3","Larp1"
8.3219715986869e-08,0.289021112676773,0.963,0.838,0.000107020554759114,"Cluster 3","Auts2"
9.223519431439e-08,0.265878045628106,0.979,0.882,0.000118614459888306,"Cluster 3","Oxr1"
9.64667425047077e-08,0.263768131024906,0.852,0.665,0.000124056230861054,"Cluster 3","Mtus2"
9.84651033439389e-08,0.365963496871957,0.751,0.586,0.000126626122900305,"Cluster 3","Bend6"
1.25724191400665e-07,0.278225694982663,0.608,0.393,0.000161681310141256,"Cluster 3","Tle4"
1.41336405724758e-07,0.26492347794565,0.915,0.75,0.000181758617762038,"Cluster 3","Akap11"
1.58942305030809e-07,0.726355142507097,0.349,0.202,0.00020439980426962,"Cluster 3","Col16a1"
2.19504070714791e-07,0.310635480210764,0.714,0.564,0.000282282234939221,"Cluster 3","Cog5"
2.4561775756434e-07,0.256970035033235,0.884,0.719,0.000315864436227741,"Cluster 3","Ctnna2"
2.52697295035741e-07,0.419897291892997,0.513,0.326,0.000324968721415963,"Cluster 3","Slit3"
3.2770500035507e-07,0.281719268092816,0.762,0.595,0.000421428630456621,"Cluster 3","Bnip3"
3.3754142628439e-07,0.289882366939384,0.593,0.399,0.000434078274201726,"Cluster 3","Bcl11b"
4.06240701855977e-07,0.259478308075565,0.947,0.845,0.000522425542586786,"Cluster 3","Chchd10"
4.62185772381907e-07,0.383763978519424,0.667,0.503,0.000594370903283132,"Cluster 3","Adk"
4.96434788719787e-07,0.285589556137151,0.444,0.257,0.000638415138293646,"Cluster 3","Fras1"
4.99519618030325e-07,0.482582458512393,0.439,0.283,0.000642382228786998,"Cluster 3","Golim4"
6.39188078273145e-07,0.342233348561556,0.64,0.458,0.000821995868659265,"Cluster 3","Ssx2ip"
6.49848628178002e-07,0.299601801086224,0.704,0.537,0.00083570533583691,"Cluster 3","Pds5b"
6.96829899595219e-07,0.262204984487055,0.735,0.53,0.000896123250879452,"Cluster 3","Nr3c2"
9.43913852193509e-07,0.298553689399661,0.857,0.709,0.00121387321392085,"Cluster 3","Ppm1e"
9.76548604296869e-07,0.252943505724117,0.783,0.585,0.00125584150512577,"Cluster 3","Brinp2"
1.06385734198017e-06,0.335585031090103,0.54,0.351,0.0013681205417865,"Cluster 3","Xkr6"
1.21515580059774e-06,0.397756838329918,0.698,0.543,0.00156269035956869,"Cluster 3","Nudt4"
1.7004438151828e-06,0.333403234202584,0.503,0.326,0.00218677074632508,"Cluster 3","Eepd1"
1.74406816454695e-06,0.311949493849727,0.587,0.425,0.00224287165960738,"Cluster 3","Prdm2"
2.25590614947087e-06,0.251158282323956,0.841,0.702,0.00290109530821954,"Cluster 3","Dynll2"
2.60241057527174e-06,0.256450582355341,0.915,0.811,0.00334669999979946,"Cluster 3","Plekha1"
2.62455148369116e-06,0.261334708176085,0.767,0.595,0.00337517320802683,"Cluster 3","Hecw2"
4.10135698500112e-06,0.380973333077825,0.72,0.677,0.00527434508271144,"Cluster 3","Pcdh17"
4.44100898246733e-06,0.299183166996138,0.741,0.564,0.00571113755145299,"Cluster 3","Ppm1l"
4.52963537313512e-06,0.306480621958105,0.778,0.634,0.00582511108985176,"Cluster 3","Eml6"
4.67388089559469e-06,0.418947066487898,0.434,0.281,0.00601061083173477,"Cluster 3","Ccdc91"
6.29518048117333e-06,0.296338686626873,0.667,0.529,0.0080956020987889,"Cluster 3","Gpr137c"
8.196881046407e-06,0.25576147320484,0.847,0.725,0.0105411890256794,"Cluster 3","Aig1"
8.49044507278404e-06,0.301159034812288,0.741,0.615,0.0109187123636003,"Cluster 3","Guk1"
1.43290398445492e-05,0.260348556445188,0.63,0.459,0.0184271452400903,"Cluster 3","Mgat5"
1.48702733872718e-05,0.272563409837211,0.72,0.562,0.0191231715760315,"Cluster 3","Cacna1c"
1.62795523313651e-05,0.26834728935361,0.725,0.572,0.0209355042981355,"Cluster 3","St8sia5"
1.63212534819819e-05,0.292388053872224,0.63,0.478,0.0209891319778287,"Cluster 3","Aebp2"
1.67960703758855e-05,0.259884146207613,0.651,0.487,0.0215997465033888,"Cluster 3","Rfx3"
2.22140739925087e-05,0.281831672768165,0.619,0.469,0.0285672991543662,"Cluster 3","Lmo3"
2.30742387323112e-05,0.274673194106905,0.614,0.481,0.0296734710097522,"Cluster 3","Nat8l"
2.86091618514731e-05,0.293161916618643,0.677,0.535,0.0367913821409944,"Cluster 3","B4galt6"
3.02447533572622e-05,0.334746579697161,0.296,0.168,0.0388947528174391,"Cluster 3","Entpd3"
3.10767548683777e-05,0.294928464071131,0.455,0.308,0.0399647067607337,"Cluster 3","Ttll11"
3.54348679194992e-05,0.390716321764404,0.45,0.314,0.0455692401444759,"Cluster 3","Atg7"
4.32567323672151e-05,0.254978017584818,0.762,0.631,0.0556281578242387,"Cluster 3","Gdap1"
5.21325447516146e-05,0.264883593323666,0.434,0.291,0.0670424525505764,"Cluster 3","Pacrg"
5.43465257143429e-05,0.275477350534722,0.746,0.648,0.0698896320686449,"Cluster 3","Pcdh10"
6.21617957090649e-05,0.286199533971719,0.423,0.29,0.0799400692818575,"Cluster 3","Aff3"
7.12653823950247e-05,0.270376159886318,0.635,0.483,0.0916472817600017,"Cluster 3","Slf1"
0.000104021237838264,0.504649214753809,0.259,0.151,0.133771311860008,"Cluster 3","Chrm2"
0.000107177927820324,0.285482910712988,0.624,0.496,0.137830815176936,"Cluster 3","Mfsd6"
0.000114989952411639,0.255211367642946,0.524,0.39,0.147877078801368,"Cluster 3","Cdh12"
0.000169321017075975,0.309059280829263,0.497,0.369,0.217746827959704,"Cluster 3","Ankrd26"
0.000187135089805503,0.251692221818197,0.688,0.565,0.240655725489877,"Cluster 3","Ppm1k"
0.000227304327459044,0.285770304627802,0.55,0.433,0.29231336511233,"Cluster 3","Myrip"
0.000813648853589913,0.276344513562908,0.534,0.434,1,"Cluster 3","Prmt8"
0.00200557978601753,0.275017936300048,0.651,0.597,1,"Cluster 3","Dynlt3"
0.00459616076922335,0.33542924410205,0.487,0.42,1,"Cluster 3","Lrrn3"
0.0049955295785502,0.337677325102267,0.354,0.269,1,"Cluster 3","Arntl2"
5.738428414756e-131,2.43083441128639,0.995,0.256,7.37961894137621e-128,"Cluster 4","Sst"
6.35148735219108e-105,1.90523263490833,0.931,0.261,8.16801273491772e-102,"Cluster 4","Grin3a"
1.38978355545197e-98,1.68304864603987,0.709,0.096,1.78726165231123e-95,"Cluster 4","Unc13c"
2.62843453560116e-69,1.49940550108553,0.877,0.326,3.3801668127831e-66,"Cluster 4","Reln"
4.45178938733691e-66,1.22331457897598,0.966,0.41,5.72500115211527e-63,"Cluster 4","Synpr"
9.52578252147147e-65,1.35462598038377,0.65,0.137,1.22501563226123e-61,"Cluster 4","Lama4"
1.92936265427816e-53,1.29570764618284,0.837,0.36,2.48116037340172e-50,"Cluster 4","Cdh13"
9.11990208923672e-52,1.0670581549494,0.936,0.474,1.17281940867584e-48,"Cluster 4","Npy"
8.79602249057894e-49,1.02985657681576,0.961,0.575,1.13116849228845e-45,"Cluster 4","Rab3b"
3.26244111813594e-45,0.931579868660894,0.946,0.558,4.19549927792282e-42,"Cluster 4","Dgkg"
2.97862597685241e-44,1.00219014761981,0.744,0.267,3.83051300623219e-41,"Cluster 4","Npas1"
1.03812684771748e-40,0.867050426278225,0.921,0.469,1.33503112616468e-37,"Cluster 4","Nxph1"
4.69055317010373e-40,0.852261897615242,0.808,0.312,6.0320513767534e-37,"Cluster 4","Sox6"
2.72819173072261e-35,0.879303694922368,0.463,0.108,3.50845456570927e-32,"Cluster 4","Shisa6"
1.49902262590516e-34,0.674160944425814,0.98,0.819,1.92774309691404e-31,"Cluster 4","Tmem130"
4.02331718858214e-34,1.25561778779062,0.709,0.338,5.17398590451664e-31,"Cluster 4","Calb1"
1.09769046441841e-33,0.966270335448602,0.872,0.57,1.41162993724207e-30,"Cluster 4","Col19a1"
5.09726126073633e-33,0.845419819606043,0.7,0.287,6.55507798130693e-30,"Cluster 4","Npas3"
8.90181313789527e-32,0.813078206480986,0.847,0.553,1.14477316953333e-28,"Cluster 4","Grik3"
1.45556121594177e-30,0.771145655683938,0.931,0.645,1.87185172370112e-27,"Cluster 4","Chl1"
2.73519441466529e-28,0.868782819020825,0.714,0.342,3.51746001725957e-25,"Cluster 4","Cdh9"
5.17818586169993e-28,0.794006180641966,0.778,0.408,6.65914701814611e-25,"Cluster 4","Mafb"
2.43459596547978e-27,0.696360057167774,0.936,0.65,3.130890411607e-24,"Cluster 4","Spock3"
2.21966232851691e-26,0.913437374020079,0.68,0.329,2.85448575447274e-23,"Cluster 4","Pcdh11x"
6.08664934379606e-26,0.722937774706459,0.872,0.608,7.82743105612173e-23,"Cluster 4","Pitpnc1"
1.59717704858671e-25,0.714414406506022,0.808,0.456,2.05396968448251e-22,"Cluster 4","Neto2"
6.56722825538641e-25,0.740193821264235,0.803,0.44,8.44545553642693e-22,"Cluster 4","Grik1"
7.54396194657966e-25,0.734281850366167,0.764,0.408,9.70153506330145e-22,"Cluster 4","Sema6d"
9.61996980732313e-25,0.527704845659524,0.975,0.902,1.23712811722176e-21,"Cluster 4","Gria1"
1.39666403825439e-24,0.743971385989937,0.798,0.488,1.79610995319515e-21,"Cluster 4","Cacna2d3"
1.49970030851834e-24,1.07884317379107,0.33,0.082,1.92861459675459e-21,"Cluster 4","Cbln4"
3.681022067893e-24,0.692721610486432,0.813,0.467,4.7337943793104e-21,"Cluster 4","Adcy2"
4.00547168719901e-24,0.644410579538216,0.97,0.866,5.15103658973793e-21,"Cluster 4","Serpini1"
7.77550121369669e-23,0.776088096704963,0.704,0.371,9.99929456081395e-20,"Cluster 4","Stxbp6"
3.39255979962471e-22,0.543949374678882,0.936,0.827,4.36283190231738e-19,"Cluster 4","Lsamp"
1.44262788769056e-21,0.681448571248864,0.675,0.347,1.85521946357007e-18,"Cluster 4","Rgs6"
6.533136208384e-21,0.506454599444809,0.951,0.666,8.40161316398182e-18,"Cluster 4","Gad2"
7.59705921452871e-21,0.6393661576597,0.724,0.394,9.76981814988392e-18,"Cluster 4","Kctd8"
1.01613328019452e-20,0.723948581891874,0.586,0.275,1.30674739833015e-17,"Cluster 4","Mcc"
1.88601578470308e-20,0.760194227068784,0.69,0.4,2.42541629912816e-17,"Cluster 4","Cntn3"
3.9933626798546e-20,0.922238721460155,0.67,0.42,5.13546440629301e-17,"Cluster 4","Trhde"
4.53106831751042e-20,0.411425888211364,0.985,0.928,5.8269538563184e-17,"Cluster 4","Nrxn3"
1.25966930412365e-19,0.662372365277394,0.783,0.49,1.61993472510302e-16,"Cluster 4","Timp2"
3.07183276883394e-19,0.558163389564514,0.892,0.659,3.95037694072045e-16,"Cluster 4","Neto1"
3.40851849633294e-19,0.537737647038335,0.847,0.518,4.38335478628415e-16,"Cluster 4","Ptprm"
1.01735673149913e-17,0.513956380981417,0.867,0.594,1.30832075670788e-14,"Cluster 4","Galntl6"
1.59644421500052e-17,0.384668901698611,0.985,0.973,2.05302726049066e-14,"Cluster 4","Pam"
2.72505784936383e-17,0.634590803574661,0.813,0.636,3.50442439428188e-14,"Cluster 4","Tmeff2"
6.86752759736471e-17,0.549442575457508,0.788,0.515,8.83164049021102e-14,"Cluster 4","Maf"
9.21643860554055e-17,0.653942688374993,0.65,0.359,1.18523400467252e-13,"Cluster 4","Thsd7a"
9.66868628349732e-17,0.63292938334192,0.365,0.132,1.24339305605775e-13,"Cluster 4","Nkain3"
2.59396007607206e-16,0.599305932984868,0.724,0.45,3.33583265782867e-13,"Cluster 4","Scn3b"
4.73330032930657e-16,0.533315425570617,0.867,0.628,6.08702422348824e-13,"Cluster 4","Runx1t1"
8.32491917547898e-16,0.460349701189738,0.906,0.703,1.0705846059666e-12,"Cluster 4","Cers6"
9.72543016014956e-16,0.923658387904783,0.281,0.09,1.25069031859523e-12,"Cluster 4","Gpx3"
1.37799663565661e-15,0.442841422405055,0.906,0.678,1.77210367345441e-12,"Cluster 4","Grip1"
1.38110728028952e-15,0.683550685774444,0.374,0.148,1.77610396245232e-12,"Cluster 4","Cdh4"
1.63484182948796e-15,0.571001798977983,0.581,0.305,2.10240659272152e-12,"Cluster 4","Tox"
2.07955045026847e-15,0.49742320696644,0.808,0.507,2.67430187904525e-12,"Cluster 4","Kcnip1"
3.62985643906159e-15,0.622530179815286,0.631,0.362,4.6679953806332e-12,"Cluster 4","Cpne5"
7.75795361795108e-15,0.384522862199112,0.951,0.873,9.9767283526851e-12,"Cluster 4","Clu"
1.15183333212623e-14,0.376625944370386,0.98,0.92,1.48125766511434e-11,"Cluster 4","Atp6ap2"
1.56938190669522e-14,0.446068567881924,0.892,0.682,2.01822513201006e-11,"Cluster 4","Fhl1"
2.1128521063713e-14,0.437174200052439,0.901,0.691,2.71712780879349e-11,"Cluster 4","Mpped1"
3.0452522138837e-14,0.505938868470587,0.788,0.517,3.91619434705444e-11,"Cluster 4","Grm7"
6.13226295181833e-14,0.534696447243613,0.33,0.123,7.88609015603837e-11,"Cluster 4","Ano5"
1.02991237754787e-13,0.568204820412453,0.744,0.541,1.32446731752656e-10,"Cluster 4","Chrm3"
1.40183970817602e-13,0.384717421014511,0.872,0.603,1.80276586471436e-10,"Cluster 4","Cux2"
2.40084479553614e-13,0.488099754201055,0.611,0.328,3.08748640705948e-10,"Cluster 4","Igf1"
2.52288850754399e-13,0.408671014970867,0.901,0.754,3.24443462070157e-10,"Cluster 4","Arnt2"
3.48550309211753e-13,0.708062926053315,0.67,0.485,4.48235697646314e-10,"Cluster 4","Mgat4c"
4.11166482934555e-13,0.64625783535943,0.606,0.361,5.28760097053838e-10,"Cluster 4","Fstl5"
4.54345649731045e-13,0.501188810738601,0.709,0.448,5.84288505554124e-10,"Cluster 4","Dscam"
1.20796200871969e-12,0.58445166508378,0.517,0.277,1.55343914321352e-09,"Cluster 4","Grid2"
1.2576068868348e-12,0.599947271292933,0.31,0.118,1.61728245646955e-09,"Cluster 4","Stard13"
1.59958648963021e-12,0.388773571312613,0.951,0.857,2.05706822566445e-09,"Cluster 4","Cadm2"
2.10060631887849e-12,0.389956795392891,0.916,0.791,2.70137972607774e-09,"Cluster 4","Xkr4"
2.51745524635776e-12,0.261236846069482,0.995,0.997,3.23744744681608e-09,"Cluster 4","Atp1b1"
3.29088596568168e-12,0.544390313591754,0.675,0.438,4.23207935186664e-09,"Cluster 4","Sh3kbp1"
9.74723479689717e-12,0.434908276460614,0.867,0.692,1.25349439488098e-08,"Cluster 4","Daam1"
9.75787040437164e-12,0.464180044577989,0.783,0.543,1.25486213400219e-08,"Cluster 4","Ubash3b"
1.2344307869701e-11,0.650284059048807,0.374,0.179,1.58747799204354e-08,"Cluster 4","Kif26b"
2.06913410288983e-11,0.365948989799542,0.916,0.784,2.66090645631633e-08,"Cluster 4","Garnl3"
2.94134077133125e-11,0.452341328540318,0.64,0.39,3.78256423193198e-08,"Cluster 4","Galnt14"
3.80945309265499e-11,0.409295687703387,0.448,0.229,4.89895667715432e-08,"Cluster 4","Cpne4"
3.86861512805108e-11,0.335079657386205,0.887,0.658,4.97503905467368e-08,"Cluster 4","Kcnc2"
4.46388225350619e-11,0.387980057100782,0.911,0.748,5.74055257800896e-08,"Cluster 4","Dpp6"
5.169556751748e-11,0.420446216944974,0.818,0.658,6.64804998274793e-08,"Cluster 4","Cacng3"
8.97781940557326e-11,0.316042369116372,0.961,0.895,1.15454757555672e-07,"Cluster 4","Ncam1"
1.24162628511038e-10,0.304175305284787,0.941,0.92,1.59673140265195e-07,"Cluster 4","Scg5"
3.26229424514234e-10,0.719313038286034,0.276,0.116,4.19531039925305e-07,"Cluster 4","Pde1c"
3.4392363521354e-10,0.370639312289027,0.897,0.83,4.42285794884613e-07,"Cluster 4","Itfg1"
4.73834023751899e-10,0.49495806615684,0.631,0.433,6.09350554544942e-07,"Cluster 4","Lingo2"
4.78971805967292e-10,0.404906454595495,0.778,0.583,6.15957742473938e-07,"Cluster 4","Tshz3"
1.26953527154923e-09,0.546362701460521,0.606,0.417,1.63262235921231e-06,"Cluster 4","Ptchd4"
1.3707886597469e-09,0.317962881778172,0.837,0.659,1.76283421643451e-06,"Cluster 4","Evl"
2.19240685302133e-09,0.792667425319898,0.468,0.3,2.81943521298544e-06,"Cluster 4","Col11a1"
2.32284643695988e-09,0.893281057365442,0.433,0.269,2.98718051793041e-06,"Cluster 4","Olfm3"
2.58334500050741e-09,0.327001004515999,0.926,0.836,3.32218167065253e-06,"Cluster 4","Sntg1"
3.12708431129157e-09,0.364034938805688,0.867,0.732,4.02143042432096e-06,"Cluster 4","Elavl2"
3.87764025220782e-09,0.287365800286546,0.975,0.73,4.98664536433926e-06,"Cluster 4","Slc6a1"
9.74315029318707e-09,0.28306336555896,0.956,0.884,1.25296912770386e-05,"Cluster 4","Aplp1"
1.05146754096488e-08,0.282282660414342,0.931,0.849,1.35218725768084e-05,"Cluster 4","Cyp46a1"
1.44388698370929e-08,0.333289692835225,0.783,0.574,1.85683866105015e-05,"Cluster 4","Rasgrf2"
1.6768988522833e-08,0.346146125118579,0.384,0.197,2.15649192403632e-05,"Cluster 4","Nhs"
1.97286402958167e-08,0.294748235261422,0.956,0.891,2.53710314204202e-05,"Cluster 4","Ptprn"
3.46736142425124e-08,0.286429906030033,0.931,0.823,4.4590267915871e-05,"Cluster 4","Epb41l3"
3.5267571778347e-08,0.317927954450216,0.897,0.764,4.53540973069543e-05,"Cluster 4","Dmd"
3.94860426073396e-08,0.342512311279774,0.803,0.623,5.07790507930388e-05,"Cluster 4","Usp11"
5.58826848214684e-08,0.317514831755627,0.773,0.586,7.18651326804084e-05,"Cluster 4","Dscaml1"
6.22344653298169e-08,0.334331246361731,0.901,0.731,8.00335224141446e-05,"Cluster 4","Rcan2"
6.28601034795724e-08,0.278802757171298,0.961,0.888,8.08380930747301e-05,"Cluster 4","Atp6ap1"
6.64982201568578e-08,0.404657301437879,0.606,0.42,8.55167111217192e-05,"Cluster 4","Spats2l"
8.53967586770421e-08,0.256283996141927,0.99,0.961,0.000109820231658676,"Cluster 4","Dnaja1"
8.58084305128518e-08,0.303719319117317,0.901,0.796,0.000110349641639527,"Cluster 4","Gria3"
1.03819256237904e-07,0.325982771674661,0.67,0.466,0.000133511563521945,"Cluster 4","Epha6"
1.20775619790333e-07,0.393983940913747,0.685,0.508,0.000155317447050369,"Cluster 4","Luzp2"
2.13657913287069e-07,0.27841026244545,0.97,0.9,0.000274764076487171,"Cluster 4","Cntnap2"
2.85037621815097e-07,0.413774328793332,0.601,0.436,0.000366558381654215,"Cluster 4","Asic2"
3.03582636299735e-07,0.345526603853184,0.374,0.201,0.000390407270281459,"Cluster 4","Plppr1"
3.42605507433799e-07,0.334259145748297,0.394,0.22,0.000440590682559866,"Cluster 4","Tox3"
4.93654860568988e-07,0.28698442798749,0.443,0.271,0.000634840150691718,"Cluster 4","Cacng8"
7.54568506957514e-07,0.333822489719288,0.729,0.572,0.000970375099947364,"Cluster 4","Frmpd4"
1.63137782832586e-06,0.31240452804838,0.724,0.583,0.00209795188722705,"Cluster 4","Rhbdd2"
1.87483317023998e-06,0.283372799573544,0.823,0.722,0.00241103545692861,"Cluster 4","Pak3"
2.2855230592849e-06,0.374685153060505,0.547,0.369,0.00293918265424039,"Cluster 4","Kcnd3"
2.42833175887106e-06,0.288100136246919,0.552,0.36,0.00312283464190818,"Cluster 4","Tox2"
2.7921627123076e-06,0.480488747515685,0.493,0.349,0.00359072124802757,"Cluster 4","Nell1"
3.00573668291521e-06,0.26955832039624,0.901,0.836,0.00386537737422896,"Cluster 4","Smarca2"
3.05060119806652e-06,0.299725593387506,0.438,0.282,0.00392307314071354,"Cluster 4","Astn2"
3.64711175341088e-06,0.260980449466615,0.828,0.713,0.00469018571488639,"Cluster 4","Kcnt1"
4.02523287264298e-06,0.27414663219539,0.739,0.591,0.00517644947421887,"Cluster 4","Pcdh15"
4.38886247381357e-06,0.332464149962379,0.567,0.4,0.00564407714132426,"Cluster 4","Pdzd2"
5.55200537693212e-06,0.311926979793593,0.798,0.698,0.0071398789147347,"Cluster 4","Tspyl2"
5.91474312208509e-06,0.28520126040741,0.586,0.41,0.00760635965500142,"Cluster 4","Cntn6"
6.25124668401594e-06,0.250822960941007,0.635,0.448,0.00803910323564449,"Cluster 4","Gda"
6.73485024394134e-06,0.368185213890737,0.581,0.432,0.00866101741370856,"Cluster 4","Ptprr"
6.79669000376257e-06,0.275482332637927,0.798,0.641,0.00874054334483866,"Cluster 4","Bcl11a"
6.8891656399946e-06,0.378928761250262,0.448,0.298,0.00885946701303305,"Cluster 4","Sorcs2"
1.03781210559922e-05,0.297579854222497,0.823,0.698,0.0133462636780059,"Cluster 4","Nrip3"
1.09148435237917e-05,0.367164836056467,0.754,0.714,0.0140364887715962,"Cluster 4","Map9"
1.23028931008118e-05,0.282191041946979,0.823,0.695,0.0158215205276439,"Cluster 4","Cadm3"
1.60725818163728e-05,0.271384691265583,0.852,0.716,0.0206693402158554,"Cluster 4","Glg1"
1.96129082004735e-05,0.256591558394899,0.65,0.476,0.025222199945809,"Cluster 4","Pde1a"
2.11432878695892e-05,0.293282833730288,0.759,0.642,0.0271902682002917,"Cluster 4","St8sia3"
3.36895222490883e-05,0.303209581254292,0.606,0.469,0.0433247256123276,"Cluster 4","Slc24a3"
3.89339606536443e-05,0.411716688093432,0.463,0.34,0.0500690734005866,"Cluster 4","Col25a1"
6.72562912205427e-05,0.300303370003629,0.512,0.365,0.0864915905096179,"Cluster 4","Cep126"
7.07666569811856e-05,0.294252324737129,0.749,0.631,0.0910059208778047,"Cluster 4","Klf12"
8.56609471545413e-05,0.278907417235322,0.36,0.227,0.11015997804074,"Cluster 4","Gpc6"
8.76284650725554e-05,0.364027407287404,0.379,0.257,0.112690206083306,"Cluster 4","Fat1"
0.000125898152925004,0.27065356799522,0.714,0.572,0.161905024661555,"Cluster 4","Tmem132b"
0.000143964270856623,0.252469103824509,0.833,0.76,0.185138052321617,"Cluster 4","Ccdc30"
0.000198377111792872,0.276898695856777,0.665,0.541,0.255112965765634,"Cluster 4","Sugp2"
0.00042088110983571,0.302610877976082,0.409,0.295,0.541253107248723,"Cluster 4","Pacrg"
0.000451994946081566,0.290588510177825,0.64,0.54,0.581265500660893,"Cluster 4","B4galt6"
0.000454422390372452,0.269325166258543,0.414,0.29,0.584387194018973,"Cluster 4","Ankrd55"
0.000600709975958885,0.262554065223772,0.778,0.716,0.772513029083126,"Cluster 4","Ptprn2"
0.00112576254430314,0.333023292090788,0.567,0.486,1,"Cluster 4","Pld5"
0.00121129760956796,0.30785518654191,0.443,0.335,1,"Cluster 4","Rundc3b"
0.00174679357663313,0.264079839296355,0.631,0.554,1,"Cluster 4","Mllt3"
0.00179041587663691,0.330061742231708,0.433,0.347,1,"Cluster 4","Fkbp1b"
0.00402700289089466,0.301903992907077,0.591,0.514,1,"Cluster 4","Kcnq3"
0.00506292219608613,0.297340589950788,0.389,0.302,1,"Cluster 4","Mturn"
0.00572356195848965,0.260737236608939,0.67,0.623,1,"Cluster 4","Fndc3a"
1.08960046492909e-120,2.53474292401402,0.814,0.181,1.40122619789881e-117,"Cluster 5","Adarb2"
7.92948500082129e-119,1.9335582092558,0.639,0.044,1.01973177110562e-115,"Cluster 5","Prox1"
6.08104433347336e-116,2.16360920875547,0.708,0.086,7.82022301284674e-113,"Cluster 5","Kit"
2.76860653923369e-98,3.00030072394295,0.667,0.106,3.56042800945453e-95,"Cluster 5","Vip"
2.82298226688669e-80,1.37173810057577,0.808,0.239,3.63035519521629e-77,"Cluster 5","Igf1"
7.98465602818896e-77,1.60434343341834,0.481,0.047,1.0268267652251e-73,"Cluster 5","Egfr"
6.77672864151848e-53,1.56861997337221,0.567,0.157,8.71487303299276e-50,"Cluster 5","Rgs12"
3.79559406195817e-46,1.61100355021472,0.433,0.088,4.88113396367821e-43,"Cluster 5","Crh"
4.43432418564638e-44,1.01471547329543,0.44,0.096,5.70254090274125e-41,"Cluster 5","Nr2f2"
5.86581660883689e-41,1.23113168153184,0.368,0.064,7.54344015896424e-38,"Cluster 5","Rxfp1"
6.05828045806341e-35,1.618703827647,0.557,0.241,7.79094866906954e-32,"Cluster 5","Cxcl14"
2.40768283000909e-34,0.681490771073187,0.924,0.725,3.09628011939169e-31,"Cluster 5","Dner"
2.83509538088478e-34,1.01869819561604,0.79,0.527,3.64593265981782e-31,"Cluster 5","Cnr1"
4.42630216064673e-34,0.871708648929879,0.78,0.415,5.69222457859169e-31,"Cluster 5","Synpr"
8.15145571867486e-34,0.757748564450285,0.77,0.412,1.04827720542159e-30,"Cluster 5","Dlx1"
1.60565000583805e-33,0.685749833712829,0.973,0.631,2.06486590750773e-30,"Cluster 5","Gad2"
5.94724648980082e-33,0.947211264008681,0.656,0.32,7.64815898588385e-30,"Cluster 5","Sorcs3"
1.7479820349354e-31,0.839232192620219,0.619,0.261,2.24790489692692e-28,"Cluster 5","Npas1"
2.26697036705236e-29,1.32204597900189,0.485,0.178,2.91532389202933e-26,"Cluster 5","Penk"
3.16063331493004e-29,0.724138207856432,0.845,0.599,4.06457444300003e-26,"Cluster 5","Sez6"
2.89493059414525e-28,0.849968262770235,0.588,0.257,3.72288074407079e-25,"Cluster 5","Ptpro"
8.10075594213186e-27,0.702171243875819,0.739,0.413,1.04175721415816e-23,"Cluster 5","Slc24a3"
8.69406891260937e-27,0.764552469583558,0.674,0.356,1.11805726216156e-23,"Cluster 5","Galnt14"
7.13016265602674e-26,0.92931293482646,0.313,0.076,9.16938917565038e-23,"Cluster 5","Calb2"
5.30409571281326e-25,0.976475833583627,0.636,0.362,6.82106708667786e-22,"Cluster 5","Ap1s2"
1.96065862949609e-24,0.529171574967048,0.838,0.461,2.52140699753198e-21,"Cluster 5","Erbb4"
7.43385206036468e-24,0.901348884099004,0.639,0.378,9.55993374962897e-21,"Cluster 5","Shisa9"
2.29544887734036e-23,0.515854927972334,0.983,0.698,2.95194725625971e-20,"Cluster 5","Gad1"
1.56112986304608e-22,0.735376034590619,0.371,0.122,2.00761300387726e-19,"Cluster 5","Necab2"
1.60734864140613e-21,0.838659341103077,0.378,0.136,2.06705035284828e-18,"Cluster 5","Ust"
1.77374887438115e-21,0.550191202599182,0.863,0.671,2.28104105245417e-18,"Cluster 5","Fhl1"
1.54870030601213e-20,0.737686504843675,0.436,0.181,1.9916285935316e-17,"Cluster 5","Chrna7"
