"","data","Val0","Val1","Val2","ttype","cellnames","gmm_cluster","col"
"236","Expr",-0.0299993470795062,-0.0298118782023973,0.000784710732918007,"Pvalb","20180705_sample_4",3,"#7570B3"
"237","Expr",0.00364238719383509,0.0113219207999031,-0.0795934081119768,"Lamp5","20180709_sample_3",5,"#66A61E"
"238","Expr",0.0325429573383957,-0.0190272529967397,0.0109276488327179,"IT","20180709_sample_4",2,"#D95F02"
"239","Expr",0.0299154967485038,-0.0153681708425864,0.00803781130292473,"IT","20180709_sample_6",2,"#D95F02"
"240","Expr",-0.0275125851475022,-0.0254995417256155,-0.00108567360216616,"Pvalb","20180710_sample_1",3,"#7570B3"
"241","Expr",-0.0189643110842257,-0.00359400514687239,0.00373772114541404,"Pvalb","20180710_sample_2",1,"#1B9E77"
"242","Expr",-0.0303924424378162,-0.0305888542559061,-0.000714070191615749,"Pvalb","20180710_sample_3",3,"#7570B3"
"243","Expr",-0.0303297922457665,-0.0302907782568466,-0.00129420635882558,"Pvalb","20180710_sample_5",3,"#7570B3"
"244","Expr",-0.0179536685487907,-0.00904469536736336,-0.00280307093452203,"Pvalb","20180711_sample_1",1,"#1B9E77"
"245","Expr",-0.00973727949185958,0.0269167280266722,0.0315691429227276,"Sst","20180711_sample_2",4,"#E7298A"
"246","Expr",-0.00763905069295539,0.0301535303426158,0.0241265079904405,"Sst","20180711_sample_3",4,"#E7298A"
"247","Expr",-0.00926853177519936,0.0327637428479681,0.0305547818752594,"Sst","20180711_sample_4",4,"#E7298A"
"248","Expr",-0.00194170154315725,0.029417140473467,-0.00662727912451408,"Sncg","20180712_sample_3",5,"#66A61E"
"249","Expr",-0.0280501107396192,-0.0268393085187019,0.000119674074179699,"Pvalb","20180712_sample_5",3,"#7570B3"
"250","Expr",-0.0225835411055809,-0.0180751461203172,-0.0199036788165288,"Pvalb","20180712_sample_11",1,"#1B9E77"
"251","Expr",-0.029712208140241,-0.0287821435719319,-0.0010305209956371,"Pvalb","20180712_sample_12",3,"#7570B3"
"252","Expr",0.0338410339102279,-0.0212689112224492,0.0149043346578884,"IT","20180712_sample_13",2,"#D95F02"
"253","Expr",-0.0292886177398295,-0.0269351974457448,0.00218407611051233,"Pvalb","20180712_sample_14",3,"#7570B3"
"254","Expr",-0.0247951798159912,-0.0142651473931496,0.00978382858888102,"Pvalb","20180712_sample_15",1,"#1B9E77"
"255","Expr",-0.0221348122464119,-0.0178436599950403,-0.000288906204766068,"Pvalb","20180717_sample_1",1,"#1B9E77"
"256","Expr",-0.00279578469582842,0.0206659978539426,0.00910346058949023,"Lamp5","20180717_sample_2",5,"#66A61E"
"257","Expr",-0.0270059246975503,-0.0258065379043255,0.000363937612214087,"Pvalb","20180717_sample_3",3,"#7570B3"
"258","Expr",-0.0311002307308165,-0.0318924649701427,0.000487546146172996,"Pvalb","20180717_sample_4",3,"#7570B3"
"259","Expr",-0.0285834377963708,-0.0264276640315003,-0.000376686076556287,"Pvalb","20180717_sample_6",3,"#7570B3"
"260","Expr",0.0281533699585139,-0.0132219104409916,0.00789402522616695,"ET","20180717_sample_7",2,"#D95F02"
"261","Expr",-0.0171684022060391,-0.000144514228789358,0.00360367865235396,"Pvalb","20180718_sample_2",1,"#1B9E77"
"262","Expr",-0.0278445343626539,-0.0240020440765928,0.000648159080401202,"Pvalb","20180718_sample_3",3,"#7570B3"
"263","Expr",-0.0276336199198101,-0.0248124448481878,0.00300784224994235,"Pvalb","20180718_sample_4",3,"#7570B3"
"264","Expr",-0.0300248083247053,-0.0294021162245409,-0.000198982482439414,"Pvalb","20180719_sample_1",3,"#7570B3"
"265","Expr",-0.0276948743914653,-0.0273832833683663,-0.00192945028389701,"Pvalb","20180719_sample_4",3,"#7570B3"
"266","Expr",0.00163972023808557,0.0280351562269424,-0.00530702465646439,"Sncg","20180720_sample_2",5,"#66A61E"
"267","Expr",-0.0294806534789184,-0.0292891864103759,-0.00260132732612437,"Pvalb","20180720_sample_3",3,"#7570B3"
"268","Expr",0.00150941706952414,0.0117135382777035,-0.107676157202622,"Lamp5","20180720_sample_5",5,"#66A61E"
"269","Expr",0.0234808961470713,-0.0106113511936547,0.00332315536998034,"IT","20180725_sample_3",2,"#D95F02"
"270","Expr",-0.0333580030198218,-0.037374102340521,-0.000152567880648646,"Pvalb","20180725_sample_6",3,"#7570B3"
"271","Expr",0.0335821580723101,-0.0208536480292775,0.0151572666686994,"IT","20180725_sample_7",2,"#D95F02"
"272","Expr",-0.000965785103980479,0.0171523366304672,-0.0395879579271204,"Lamp5","20180725_sample_9",5,"#66A61E"
"273","Expr",-0.0307367038088243,-0.0323796722201787,-0.00163772923641779,"Pvalb","20180726_sample_3",3,"#7570B3"
"274","Expr",-0.0313730960571164,-0.0324799044205549,0.000359450150392311,"Pvalb","20180726_sample_4",3,"#7570B3"
"275","Expr",-0.0296992708778921,-0.0293931084342647,-0.000143012314979557,"Pvalb","20180726_sample_5",3,"#7570B3"
"276","Expr",-0.0291769222037909,-0.0255774882037613,0.00411514345471656,"Pvalb","20180726_sample_6",3,"#7570B3"
"277","Expr",-0.029240749949581,-0.0286187491591441,0.00318671437538356,"Pvalb","20180726_sample_7",3,"#7570B3"
"278","Expr",-0.0311080811023015,-0.0324805630446248,-0.00223984864150852,"Pvalb","20180817_sample_2",3,"#7570B3"
"279","Expr",-0.0306847341427494,-0.0312704399875918,-0.000364763222191762,"Pvalb","20180817_sample_3",3,"#7570B3"
"280","Expr",-0.0151325448353606,-0.0054692740040786,-0.0108263619257168,"Pvalb","20180817_sample_4",1,"#1B9E77"
"281","Expr",-0.028627160520073,-0.0284879827861641,0.000167615427210683,"Pvalb","20180817_sample_5",3,"#7570B3"
"282","Expr",0.0274397220459724,-0.0139734974812257,0.00623671614459623,"IT","20180817_sample_6",2,"#D95F02"
"283","Expr",-0.0267601941048445,-0.0242553016243552,-0.00467639858591335,"Pvalb","20180817_sample_7",1,"#1B9E77"
"284","Expr",-0.010664810380295,0.03050807923077,0.0342942872287388,"Sst","20180820_sample_1",4,"#E7298A"
"285","Expr",0.0303434994201699,-0.0162064076164145,0.00787449321235619,"IT","20180820_sample_2",2,"#D95F02"
"286","Expr",-0.00852201910800088,0.0331320925268956,0.0317852680827218,"Sst","20180820_sample_3",4,"#E7298A"
"287","Expr",-0.00800309706119345,0.0288363272150055,0.0243262700894608,"Sst","20180820_sample_4",4,"#E7298A"
"288","Expr",-0.0151982669010803,0.00195105348033798,-0.0038705663821199,"Sst","20180820_sample_5",1,"#1B9E77"
"289","Expr",0.026424458158072,-0.0134969422303028,0.00919750808876169,"IT","20180820_sample_6",2,"#D95F02"
"290","Expr",-0.0134515581302064,0.0151323436893953,0.0268196792567976,"Sst","20180820_sample_7",4,"#E7298A"
"291","Expr",-0.0290588449745553,-0.0278826273833904,0.000666997094495578,"Pvalb","20180822_sample_1",3,"#7570B3"
"292","Expr",-0.027208008266049,-0.0231359890635065,-0.000882048517147682,"Pvalb","20180822_sample_2",3,"#7570B3"
"293","Expr",-0.0305870767710645,-0.0317497270468767,-0.00115228634059183,"Pvalb","20180822_sample_3",3,"#7570B3"
"294","Expr",-0.0291157274220306,-0.0279072386397993,-0.000383009413784959,"Pvalb","20180822_sample_4",3,"#7570B3"
"295","Expr",-0.0285558900822145,-0.027186186384871,-0.00201512542766923,"Pvalb","20180822_sample_6",3,"#7570B3"
"296","Expr",-0.0306723929428263,-0.0309012890858957,0.000324459027593571,"Pvalb","20180822_sample_7",3,"#7570B3"
"297","Expr",-0.0252085729724454,-0.0184358303274015,0.00301061021682201,"Pvalb","20180828_sample_2",1,"#1B9E77"
"298","Expr",-0.0298341705652135,-0.0290911561392177,-0.000208858860174704,"Pvalb","20180828_sample_3",3,"#7570B3"
"299","Expr",0.0326577193833359,-0.0196028080049262,0.0135038923444306,"IT","20180828_sample_4",2,"#D95F02"
"300","Expr",-0.0299386533033263,-0.0300500833919017,-0.000601290555397715,"Pvalb","20180828_sample_5",3,"#7570B3"
"301","Expr",-0.0290275682335188,-0.0280556179738928,-0.00116460909965408,"Pvalb","20180828_sample_6",3,"#7570B3"
"302","Expr",0.0320897007002251,-0.0191334713961425,0.0125790656631172,"IT","20180828_sample_8",2,"#D95F02"
"303","Expr",-0.00985942116907151,0.0312572708235963,0.0347915438898509,"Sst","20180829_sample_1",4,"#E7298A"
"304","Expr",-0.0098985423556647,0.0308105152476675,0.033403194214851,"Sst","20180829_sample_2",4,"#E7298A"
"305","Expr",-0.0103701428145546,0.0309376035428515,0.0349044039423144,"Sst","20180829_sample_3",4,"#E7298A"
"306","Expr",-0.00930493435804842,0.0309743728317044,0.0307499839116133,"Sst","20180829_sample_4",4,"#E7298A"
"307","Expr",-0.0102395156521158,0.029335193253145,0.0291211741190759,"Sst","20180829_sample_5",4,"#E7298A"
"308","Expr",-0.00767430044120735,0.0268227729858011,0.0203857041025558,"Sst","20180829_sample_6",4,"#E7298A"
"309","Expr",-0.00776265711111998,0.0285665951183327,0.0222280802144066,"Sst","20180829_sample_7",4,"#E7298A"
"310","Expr",0.0343728997739643,-0.0221253163925949,0.0174999676312731,"IT","20180829_sample_8",2,"#D95F02"
"311","Expr",-0.016589951772786,-0.00711069288583138,-0.00234909365861308,"Pvalb","20180830_sample_1",1,"#1B9E77"
"312","Expr",-0.0291696362856228,-0.0276161491556702,-0.001290614070859,"Pvalb","20180830_sample_2",3,"#7570B3"
"313","Expr",-0.019448521742781,-0.009750101736788,-0.00395871855352794,"Pvalb","20180830_sample_5",1,"#1B9E77"
"314","Expr",-0.029317666348407,-0.028306552124417,-0.000949342722513542,"Pvalb","20180830_sample_6",3,"#7570B3"
"315","Expr",-0.0286018191673857,-0.0268015805940103,-0.00124895390621124,"Pvalb","20180904_sample_1",3,"#7570B3"
"316","Expr",-0.0291379321805663,-0.0301256571016911,-0.001627140675295,"Pvalb","20180904_sample_2",3,"#7570B3"
"317","Expr",-0.0290491473366361,-0.0277121236988677,-0.00108203001980238,"Pvalb","20180904_sample_3",3,"#7570B3"
"318","Expr",-0.0311583497155875,-0.0321990964638721,-7.57395873966951e-05,"Pvalb","20180904_sample_4",3,"#7570B3"
"319","Expr",-0.0305031337211173,-0.0312334676858637,-0.000857887921734607,"Pvalb","20180904_sample_5",3,"#7570B3"
"320","Expr",-0.0310822261385991,-0.0318379197283078,0.000315347743552871,"Pvalb","20180904_sample_6",3,"#7570B3"
"321","Expr",-0.0300024200329054,-0.0304595762950011,-0.000990159246220238,"Pvalb","20180904_sample_7",3,"#7570B3"
"322","Expr",-0.0325208782375086,-0.0355715356890365,-0.000618142275377735,"Pvalb","20180904_sample_9",3,"#7570B3"
"323","Expr",-0.00891882988552986,0.0272345002948458,0.0202355236977017,"Sst","20180905_sample_1",4,"#E7298A"
"324","Expr",-0.0083994908565681,0.0292113915237299,0.0253331756897055,"Sst","20180905_sample_2",4,"#E7298A"
"325","Expr",-0.0112914886371906,0.0243053502010091,0.0268550210163796,"Sst","20180910_sample_2",4,"#E7298A"
"326","Expr",-0.00730205464012958,0.0245733185427154,0.013762606801438,"Sst","20180910_sample_3",4,"#E7298A"
"327","Expr",-0.00660658452479011,0.0277437673870058,0.0279933534402734,"Sst","20180911_sample_1",4,"#E7298A"
"328","Expr",-0.015816877771719,0.00484739048424552,0.0173275286425392,"Sst","20180911_sample_2",1,"#1B9E77"
"329","Expr",-0.00902164882765328,0.0304044003495316,0.0296554043648423,"Sst","20180911_sample_3",4,"#E7298A"
"330","Expr",-0.003741333921666,0.0182868031447115,0.0149686459408752,"Sst","20180911_sample_5",4,"#E7298A"
"331","Expr",-0.00437476005860663,0.0231675489825314,0.0116780336765402,"Sst","20180911_sample_6",5,"#66A61E"
"332","Expr",-0.0315962123310007,-0.0327963958831032,2.50446355011978e-06,"Pvalb","20180912_sample_2",3,"#7570B3"
"333","Expr",-0.0308698195203855,-0.0308769601252653,0.00140129604926412,"Pvalb","20180912_sample_3",3,"#7570B3"
"334","Expr",-0.0316342781418453,-0.0329810983006702,-0.000150063135228304,"Pvalb","20180912_sample_6",3,"#7570B3"
"335","Expr",-0.00801374855579,0.0291116215711396,0.0282510546413017,"Sst","20180917_sample_1",4,"#E7298A"
"336","Expr",-0.0286989016693882,-0.0244678591907201,0.00609605966284296,"Pvalb","20180917_sample_2",3,"#7570B3"
"337","Expr",0.0287896440184415,-0.0143617298912712,0.00611571465337841,"IT","20180917_sample_3",2,"#D95F02"
"338","Expr",-0.0230495802175955,-0.0188235785368845,-0.0041718436902032,"Pvalb","20180917_sample_4",3,"#7570B3"
"339","Expr",-0.00858233971895153,0.0282033390858981,0.0242201082499815,"Sst","20180917_sample_5",4,"#E7298A"
"340","Expr",-0.00512038912076622,0.0296523565888134,0.00676062048496077,"Vip","20180918_sample_1",4,"#E7298A"
"341","Expr",-0.00309327363406465,0.0293366953879697,-0.0012368969070828,"Vip","20180918_sample_2",5,"#66A61E"
"342","Expr",0.00300932057519961,0.0200686623815222,-0.0317213152909173,"Vip","20180918_sample_3",5,"#66A61E"
"343","Expr",-0.020664054290712,-0.0121816037870663,-0.0020229166045484,"Pvalb","20180920_sample_2",1,"#1B9E77"
"344","Expr",-0.0290101303160344,-0.0273176828241878,-0.00309003306706781,"Pvalb","20180920_sample_3",3,"#7570B3"
"345","Expr",-0.0193363210082076,-0.0102335587088442,-0.00222510491208895,"Pvalb","20180920_sample_4",1,"#1B9E77"
"346","Expr",-0.0274486079539844,-0.0244196940724007,-0.000744186108145239,"Pvalb","20180921_sample_2",3,"#7570B3"
"347","Expr",-0.021367135321906,-0.0150700286089075,-0.0030610467360546,"Pvalb","20180921_sample_3",1,"#1B9E77"
"348","Expr",-0.0305025051725292,-0.0307894837284578,-0.00146948961011449,"Pvalb","20180925_sample_9",3,"#7570B3"
"349","Expr",-0.0287615863139887,-0.0280699187587034,-0.00307613628890044,"Pvalb","20180926_sample_1",3,"#7570B3"
"350","Expr",-0.0134191795657046,-0.00285924159010322,-0.000286301043620902,"Pvalb","20180926_sample_3",1,"#1B9E77"
"351","Expr",-0.0175810654401368,-0.00485981672931083,0.00028072426302786,"Pvalb","20180926_sample_7",1,"#1B9E77"
"352","Expr",0.0325546369132801,-0.0196784074769764,0.0111509679406059,"IT","20180926_sample_9",2,"#D95F02"
"353","Expr",-0.029663473252019,-0.0290339594450965,0.00117258832886719,"Pvalb","20180927_sample_1",3,"#7570B3"
"354","Expr",-0.0303460091222172,-0.0315568664576846,-0.00175484467866655,"Pvalb","20180927_sample_2",3,"#7570B3"
"355","Expr",-0.0302646345293884,-0.0307728425238551,-0.000556087295975288,"Pvalb","20180927_sample_4",3,"#7570B3"
"356","Expr",-0.0209248410125345,-0.0131513196416563,-0.00201796117537717,"Pvalb","20180927_sample_5",1,"#1B9E77"
"357","Expr",-0.0307311108109421,-0.0316778165612966,-0.00059359196922917,"Pvalb","20180927_sample_7",3,"#7570B3"
"358","Expr",0.0288097766507814,-0.0151865613421849,0.00655435289980092,"IT","20180927_sample_9",2,"#D95F02"
"359","Expr",-0.025095800783867,-0.0201803294146722,-0.00102033537261871,"Pvalb","20181002_sample_2",3,"#7570B3"
"360","Expr",-0.0310476707326447,-0.0323173871659354,-0.00100925723534464,"Pvalb","20181002_sample_3",3,"#7570B3"
"361","Expr",-0.0125897238920249,0.00242811888376477,-0.00208588099598931,"Pvalb","20181002_sample_4",1,"#1B9E77"
"362","Expr",-0.0291356183269647,-0.0280597377495332,-0.000733691882674428,"Pvalb","20181002_sample_5",3,"#7570B3"
"363","Expr",-0.0249541143182487,-0.0175282939728323,0.00565668232221638,"Pvalb","20181002_sample_6",1,"#1B9E77"
"364","Expr",0.0280782322082851,-0.0166937547052429,0.0107779506841891,"IT","20181002_sample_7",2,"#D95F02"
"365","Expr",-0.0311658646855848,-0.0317449795970526,-0.000687045769022104,"Pvalb","20181002_sample_8",3,"#7570B3"
"366","Expr",-0.0180153486724002,-0.00250245310139661,0.0167443417469912,"Sst","20181002_sample_9",1,"#1B9E77"
"367","Expr",-0.030417705892052,-0.0306974228348038,-1.46331378528533e-05,"Pvalb","20181002_sample_10",3,"#7570B3"
"368","Expr",-0.00221248608467485,0.0036043833938715,0.00503477441440943,"Sst","20181003_sample_2",1,"#1B9E77"
"369","Expr",-0.0102063672645306,0.0301367897040891,0.0330029286468285,"Sst","20181003_sample_3",4,"#E7298A"
"370","Expr",-0.00976422159521444,0.0271982647418346,0.0290542830401491,"Sst","20181003_sample_4",4,"#E7298A"
"371","Expr",-0.00939891845583683,0.0306377667715056,0.0278699452494244,"Sst","20181003_sample_5",4,"#E7298A"
"372","Expr",-0.00317619638554526,0.00932332069969231,-0.00367844193039926,"Sst","20181003_sample_6",5,"#66A61E"
"373","Expr",-0.012125100432303,0.0226818294537166,0.02470506094041,"Sst","20181003_sample_7",4,"#E7298A"
"374","Expr",-0.0116027882530643,0.00544714181692508,0.00707282380988176,"Sst","20181003_sample_8",1,"#1B9E77"
"375","Expr",-0.0248183184393432,-0.0159450344332189,0.00485066572229553,"Sst","20181003_sample_9",1,"#1B9E77"
"376","Expr",-0.0197821277012521,0.000631531271081361,0.0171878892150339,"Sst","20181003_sample_10",1,"#1B9E77"
"377","Expr",-0.0102849777308071,0.00875645497639056,-0.00701284363131682,"Sst","20181004_sample_3",1,"#1B9E77"
"378","Expr",-0.00972153814521706,0.0286831191501944,0.0304860037630747,"Sst","20181004_sample_5",4,"#E7298A"
"379","Expr",-0.00953287694193204,0.0281529855948327,0.0260646595098049,"Sst","20181004_sample_6",4,"#E7298A"
"380","Expr",-0.0222851828852075,-0.00576047514188356,0.0131662402657803,"Sst","20181004_sample_8",1,"#1B9E77"
"381","Expr",-0.0078403499024266,0.0299016360283606,0.0258053224274106,"Sst","20181009_sample_2",4,"#E7298A"
"382","Expr",-0.00752835908186956,0.0253790535304931,0.0152771019635872,"Sst","20181009_sample_3",4,"#E7298A"
"383","Expr",-0.0115586644475704,0.0269683717628817,0.0355396005449271,"Sst","20181009_sample_4",4,"#E7298A"
"384","Expr",-0.00970270393964952,0.0300962674387477,0.0317262042309637,"Sst","20181009_sample_5",4,"#E7298A"
"385","Expr",0.0319954318031002,-0.0186319746043069,0.0108432744765823,"IT","20181009_sample_6",2,"#D95F02"
"386","Expr",-0.00433280263197211,0.0120500256245677,0.00700915843305845,"Sst","20181009_sample_7",5,"#66A61E"
"387","Expr",-0.0102029815012389,0.0209975346592112,0.0136240978053722,"Sst","20181010_sample_1",4,"#E7298A"
"388","Expr",-0.00854125371332704,0.0310879551256189,0.0275681355109073,"Sst","20181010_sample_3",4,"#E7298A"
"389","Expr",-0.0110563766329642,0.0264483295544042,0.0281423905174415,"Sst","20181010_sample_4",4,"#E7298A"
"390","Expr",0.0215650224615901,-0.00912217291134712,0.000520720754601173,"IT","20181010_sample_5",1,"#1B9E77"
"391","Expr",-0.00436783650199347,0.012434562114596,0.00814945661458713,"Sst","20181010_sample_6",5,"#66A61E"
"392","Expr",-0.00537791750181925,0.0164070251248375,0.000238749566378116,"Sst","20181010_sample_8",5,"#66A61E"
"393","Expr",-0.00757650267970067,0.0277724930594227,0.0245171693154066,"Sst","20181010_sample_10",4,"#E7298A"
"394","Expr",-0.0304079984444994,-0.0319551629293602,-0.00171752968988082,"Sst","20181011_sample_3",3,"#7570B3"
"395","Expr",0.00257164280898176,0.012104483354324,0.00878798229995856,"Sst","20181011_sample_4",5,"#66A61E"
"396","Expr",-0.0124026802962906,0.0125803728120433,0.0182894642327746,"Sst","20181011_sample_8",4,"#E7298A"
"397","Expr",-0.00684814330172335,0.0160801959662295,0.00375071618560618,"Sst","20181011_sample_9",4,"#E7298A"
"398","Expr",-0.0114066628832419,0.0261826751451703,0.0334556272665512,"Sst","20181011_sample_10",4,"#E7298A"
"399","Expr",-0.00641184960615206,0.0220166349070108,0.0125691366360902,"Sst","20181109_sample_1",4,"#E7298A"
"400","Expr",-0.0098939072550341,0.0308556218645581,0.0287318004094457,"Sst","20181109_sample_2",4,"#E7298A"
"401","Expr",-0.00815771356531219,0.0292277727923124,0.0249718589017419,"Sst","20181109_sample_3",4,"#E7298A"
"402","Expr",-0.00753373002376408,0.0299170542131758,0.0211460518527686,"Sst","20181109_sample_5",4,"#E7298A"
"403","Expr",-0.00314225523956151,0.0179259775288843,0.0111328926895463,"Sst","20181109_sample_7",5,"#66A61E"
"404","Expr",-0.0101710968558208,0.00636570979348672,-0.00248662296550208,"Sst","20181109_sample_8",1,"#1B9E77"
"405","Expr",-0.00762990860565307,0.0255641556221425,0.0137808783057843,"Sst","20181109_sample_9",4,"#E7298A"
"406","Expr",-0.009812015573798,0.0242192168654092,0.0208651912012901,"Sst","20181109_sample_10",4,"#E7298A"
"407","Expr",-0.00835782973340308,0.0310157817706974,0.0335343842785982,"Sst","20181112_sample_4",4,"#E7298A"
"408","Expr",-0.00506929267988082,0.016815938991382,-0.00326323496342398,"Sst","20181112_sample_6",5,"#66A61E"
"409","Expr",-0.00475213372062529,0.0158530790725299,0.00284318904882445,"Sst","20181112_sample_8",5,"#66A61E"
"410","Expr",-0.00793103144879301,0.0254513455776218,0.015428648654907,"Sst","20181112_sample_11",4,"#E7298A"
"411","Expr",-0.0164810000046953,-0.00260775697324798,0.00409778912649236,"Pvalb","20181114_sample_1",1,"#1B9E77"
"412","Expr",-0.0197541823811373,-0.0125287142124443,-0.000806106205363418,"Pvalb","20181114_sample_2",1,"#1B9E77"
"413","Expr",-0.00847577151947457,-0.00243376600104238,-0.00177395239059449,"Pvalb","20181114_sample_4",1,"#1B9E77"
"414","Expr",-0.031341869527708,-0.0327884207217851,-0.00138019956406527,"Pvalb","20181116_sample_2",3,"#7570B3"
"415","Expr",-0.0181036068890244,-0.0124055381372192,-0.00427760720981131,"Pvalb","20181116_sample_3",1,"#1B9E77"
"416","Expr",-0.0302524695154447,-0.030821986305572,-0.00217260860084497,"Pvalb","20181116_sample_4",3,"#7570B3"
"417","Expr",-0.0155674736604806,-0.00390114442764422,0.00406737981382284,"Pvalb","20181116_sample_5",1,"#1B9E77"
"418","Expr",-0.0292081633430073,-0.0283985083893846,0.000167415666262662,"Pvalb","20181116_sample_12",3,"#7570B3"
"419","Expr",-0.00882119330451808,0.0191356187132099,0.0226742190823118,"Sst","20181121_sample_1",4,"#E7298A"
"420","Expr",-0.00793737237093674,0.0195643297995942,0.00974910487913,"Sst","20181121_sample_2",4,"#E7298A"
"421","Expr",-0.016018058086452,-0.00494917211291631,-0.00353945502406955,"Pvalb","20181121_sample_3",1,"#1B9E77"
"422","Expr",-0.00693699073864728,0.026152059084413,0.0185153774613665,"Sst","20181121_sample_5",4,"#E7298A"
"423","Expr",-0.00931359803547242,0.0153630118753499,0.000547919941765105,"Sst","20181121_sample_6",5,"#66A61E"
"424","Expr",-0.0105250063315265,0.0118606411050969,0.0172986077987725,"Sst","20181121_sample_7",4,"#E7298A"
"425","Expr",-0.00318724058725341,0.00809636854189921,0.00577055689564993,"Sst","20181126_sample_2",5,"#66A61E"
"426","Expr",-0.0091716425360812,0.0288070004576558,0.0256964710507656,"Sst","20181126_sample_6",4,"#E7298A"
"427","Expr",-0.007942372593035,0.0259196168681487,0.0216056258673971,"Sst","20181127_sample_1",4,"#E7298A"
"428","Expr",-0.0067342332219357,0.0224600440069172,0.0131782926963519,"Sst","20181127_sample_3",4,"#E7298A"
"429","Expr",-0.00628305356673645,0.0187441496740756,0.00862728399552831,"Sst","20181127_sample_4",4,"#E7298A"
"430","Expr",-0.0110366129065198,0.0103466125478543,0.0123084179757687,"Sst","20181127_sample_5",4,"#E7298A"
"431","Expr",-0.00616892274198317,0.0153195220341433,-0.00392654777031191,"Sst","20181127_sample_7",5,"#66A61E"
"432","Expr",-0.00758626694090625,0.0214188787260606,0.00927195951680793,"Sst","20181129_sample_1",4,"#E7298A"
"433","Expr",0.00138136792601119,0.020852754205285,0.0148946876431418,"Sst","20181129_sample_3",5,"#66A61E"
"434","Expr",-0.00702562825104355,0.0153014037999068,0.016320839425986,"Sst","20181129_sample_4",4,"#E7298A"
"435","Expr",-0.00972106205515869,0.0272782883744795,0.0235457419811793,"Sst","20181129_sample_5",4,"#E7298A"
"436","Expr",-0.00719771116064365,0.0257853573480687,0.0131606103243517,"Sst","20181129_sample_6",4,"#E7298A"
"437","Expr",-0.0056454490579615,0.0213865469345231,0.0095574620995295,"Sst","20181203_sample_2",4,"#E7298A"
"438","Expr",-0.00894529604261702,0.0262951309117859,0.0243186881827928,"Sst","20181203_sample_3",4,"#E7298A"
"439","Expr",-0.012574130420252,0.00507173533076088,0.0114601451286043,"Sst","20181203_sample_4",1,"#1B9E77"
"440","Expr",-0.00995869030766604,0.0299451579630211,0.0341081972128386,"Sst","20181203_sample_5",4,"#E7298A"
"441","Expr",-0.0192946603664893,-0.0141006779381423,0.000327148545674448,"Pvalb","20181203_sample_6",1,"#1B9E77"
"442","Expr",-0.00925191238063844,0.0223686794149437,0.0263331716963511,"Sst","20181203_sample_7",4,"#E7298A"
"443","Expr",-0.00722768898653497,0.009850345419761,-0.00475543484262796,"Sst","20181203_sample_8",5,"#66A61E"
"444","Expr",-0.00650162313841493,0.0200799945195486,0.0144559885142092,"Sst","20181203_sample_9",4,"#E7298A"
"445","Expr",-0.00462562413104518,0.0268623213940483,0.0265234075032644,"Sst","20181205_sample_1",4,"#E7298A"
"446","Expr",-0.00875659858492535,0.0258309043851446,0.0285923935631609,"Sst","20181205_sample_2",4,"#E7298A"
"447","Expr",-0.0196209765080216,-0.00986638427725715,-0.0010794934770038,"Pvalb","20181207_sample_1",1,"#1B9E77"
"448","Expr",-0.0226377407806007,-0.0179422265470344,-0.00317208469673631,"Pvalb","20181207_sample_2",3,"#7570B3"
"449","Expr",-0.0301289728857562,-0.0306654123363478,-0.00232289148053338,"Pvalb","20181207_sample_3",3,"#7570B3"
"450","Expr",-0.023389308785576,-0.0192862639380319,-0.003679015437241,"Pvalb","20181207_sample_4",3,"#7570B3"
"451","Expr",-0.0207447147611632,-0.0132646658707227,-0.00304174862340337,"Pvalb","20181207_sample_5",1,"#1B9E77"
"452","Expr",-0.0215115702087713,-0.0118039337956544,0.00739398114706827,"Pvalb","20181207_sample_7",1,"#1B9E77"
"453","Expr",-0.00610991511395039,0.0177351433868097,0.00600329468197051,"Sst","20181208_sample_2",4,"#E7298A"
"454","Expr",-0.00737179840406681,0.0220427759037873,0.0213569292585116,"Sst","20181208_sample_3",4,"#E7298A"
"455","Expr",-0.00214143925379504,0.0220276958678541,0.0204984634175601,"Sst","20181208_sample_4",5,"#66A61E"
"456","Expr",-0.00815207026285011,0.0304832471892637,0.0231518253947077,"Sst","20181208_sample_5",4,"#E7298A"
"457","Expr",-0.00791467586895322,0.0286677314147322,0.0305531887080435,"Sst","20181208_sample_6",4,"#E7298A"
"458","Expr",-0.010428295710619,0.030926943292762,0.0356215617311979,"Sst","20181208_sample_7",4,"#E7298A"
"459","Expr",-0.00771118797037663,0.0230968138852987,0.0115066090351371,"Sst","20181208_sample_8",4,"#E7298A"
"460","Expr",-0.00777101043786783,0.02760638478318,0.0196146037032855,"Sst","20181208_sample_9",4,"#E7298A"
"461","Expr",-0.00805570493120207,0.0296406329402957,0.0259778010019403,"Sst","20181208_sample_10",4,"#E7298A"
"462","Expr",0.0180437105139005,-0.00085293709213209,-0.00177582062970389,"CT","20181211_sample_1",1,"#1B9E77"
"463","Expr",-0.0227032580281591,-0.0165613760019533,-0.00855741150326609,"Pvalb","20181211_sample_2",1,"#1B9E77"
"464","Expr",-0.0306242117343671,-0.0308438676684227,-8.59194194524489e-05,"Pvalb","20181211_sample_4",3,"#7570B3"
"465","Expr",-0.0213237708297961,-0.0173047851026427,-0.00224333622642165,"Pvalb","20181211_sample_6",1,"#1B9E77"
